layer,model,task,group,prior,data_cost_train,data_cost_test,model_cost,total_mdl_train,total_mdl_test,data_cost,total_mdl,fisher_info,sparsity,acc_train_attribute,acc_test_attribute,bits_per_sample_train_ci,bits_per_sample_test_ci,acc_train_ci,acc_test_ci,bits_per_sample_train_samples,bits_per_sample_test_samples,acc_train_samples,acc_test_samples,per_attribute_accuracy,per_state_accuracy,acc_train_state,acc_test_state,acc_train_correctness_base,acc_test_correctness_base,acc_train_correctness_instruct,acc_test_correctness_instruct
8,base,attribute,all,l0,60783.49230957031,20400.512969970703,185464.501953125,246247.9942626953,205865.0149230957,20400.512969970703,205865.0149230957,5.534993667473861e-07,0.9993896484375,0.20126486615488645,0.19066937119675456,"{'point_estimate': 2.417919383850773, 'ci_lower': 2.4099584248931007, 'ci_upper': 2.424779809688045, 'ci_level': 0.95, 'std_error': 0.003870710802411686, 'n_bootstrap': 1000}","{'point_estimate': 2.425771395505561, 'ci_lower': 2.383777581461033, 'ci_upper': 2.4723447059302526, 'ci_level': 0.95, 'std_error': 0.023403291588894835, 'n_bootstrap': 1000}","{'point_estimate': 0.20086138010025023, 'ci_lower': 0.19636919260025024, 'ci_upper': 0.20543066406250002, 'ci_level': 0.95, 'std_error': 0.002360006472204762, 'n_bootstrap': 1000}","{'point_estimate': 0.18777557214101157, 'ci_lower': 0.17036894526746538, 'ci_upper': 0.20405286252498628, 'ci_level': 0.95, 'std_error': 0.00887849534240147, 'n_bootstrap': 1000}","[2.4075875282287598, 2.383748769760132, 2.426814556121826, 2.4270436763763428, 2.434285879135132, 2.4192795753479004, 2.431213855743408, 2.435603141784668, 2.413034200668335, 2.421893358230591, 2.4251253604888916, 2.4445900917053223, 2.438645362854004, 2.3726649284362793, 2.458425283432007, 2.421980381011963, 2.4013962745666504, 2.4268388748168945, 2.39250111579895, 2.4070637226104736, 2.4025206565856934, 2.392897844314575, 2.4084548950195312, 2.424649953842163, 2.4297253093888274]","[2.4653708934783936, 2.4011409282684326, 2.3955636024475098, 2.4652295112609863, 2.5681068897247314, 2.459681749343872, 2.4072463512420654, 2.327810764312744, 2.341791869471313]","[np.float64(0.193359375), np.float64(0.2158203125), np.float64(0.2080078125), np.float64(0.205078125), np.float64(0.1982421875), np.float64(0.2001953125), np.float64(0.1962890625), np.float64(0.1904296875), np.float64(0.208984375), np.float64(0.20703125), np.float64(0.1982421875), np.float64(0.19921875), np.float64(0.1884765625), np.float64(0.2158203125), np.float64(0.1796875), np.float64(0.1943359375), np.float64(0.1943359375), np.float64(0.19921875), np.float64(0.2177734375), np.float64(0.1884765625), np.float64(0.23046875), np.float64(0.19921875), np.float64(0.2119140625), np.float64(0.2021484375), np.float64(0.1787610650062561)]","[np.float64(0.16796875), np.float64(0.20703125), np.float64(0.2158203125), np.float64(0.1748046875), np.float64(0.14453125), np.float64(0.1875), np.float64(0.2060546875), np.float64(0.2275390625), np.float64(0.158730149269104)]","{'Art': 0.001455604075691412, 'Costume': 0.0018018018018018018, 'Cuisine': 0.0, 'Cultural_Common_Sense': 0.7877300613496933, 'Dance_and_Music': 0.0321285140562249, 'Festivals': 0.05975609756097561, 'History': 0.13718820861678005, 'Language': 0.0, 'Medicine': 0.0, 'Nightlife': 0.0, 'Personalities': 0.012919896640826873, 'Religion': 0.0, 'Rituals_and_Ceremonies': 0.057692307692307696, 'Sports': 0.0, 'Tourism': 0.5299707602339181, 'Transport': 0.0}",,,,,,,
8,base,attribute,all,l1,16442.820892333984,6013.424789428711,7590.019226074219,24032.840118408203,13603.44401550293,6013.424789428711,13603.44401550293,3.407557080947754e-08,0.0,0.8192196014478342,0.802410213578332,"{'point_estimate': 0.6538127751814581, 'ci_lower': 0.6426999261247373, 'ci_upper': 0.6643170334100724, 'ci_level': 0.95, 'std_error': 0.00544749484961309, 'n_bootstrap': 1000}","{'point_estimate': 0.7455140023565097, 'ci_lower': 0.6813797174228563, 'ci_upper': 0.8288095637236113, 'ci_level': 0.95, 'std_error': 0.037841193755005796, 'n_bootstrap': 1000}","{'point_estimate': 0.8193510103225708, 'ci_lower': 0.8155679498910904, 'ci_upper': 0.8232431640625, 'ci_level': 0.95, 'std_error': 0.0019773380989089925, 'n_bootstrap': 1000}","{'point_estimate': 0.7934670779440138, 'ci_lower': 0.767988039387597, 'ci_upper': 0.8110894097222222, 'ci_level': 0.95, 'std_error': 0.011492916021901485, 'n_bootstrap': 1000}","[0.6420380473136902, 0.6176505088806152, 0.6391122341156006, 0.6817375421524048, 0.6798931360244751, 0.7219439148902893, 0.7097334265708923, 0.6508687734603882, 0.6373750567436218, 0.6719111204147339, 0.670538067817688, 0.6821138858795166, 0.6212194561958313, 0.5987295508384705, 0.669605016708374, 0.6536819338798523, 0.6424720287322998, 0.6382572054862976, 0.6206732988357544, 0.6663123369216919, 0.6357433199882507, 0.641069769859314, 0.6707472801208496, 0.6396568417549133, 0.6422356259506361]","[0.6966059803962708, 0.7154431343078613, 0.6815797090530396, 0.6887447834014893, 0.7202000617980957, 0.7460181713104248, 0.8229286670684814, 0.6114800572395325, 1.0266254566333912]","[np.float64(0.8056640625), np.float64(0.8203125), np.float64(0.8330078125), np.float64(0.8056640625), np.float64(0.8154296875), np.float64(0.8037109375), np.float64(0.8076171875), np.float64(0.828125), np.float64(0.8232421875), np.float64(0.8271484375), np.float64(0.8125), np.float64(0.810546875), np.float64(0.826171875), np.float64(0.8291015625), np.float64(0.8193359375), np.float64(0.818359375), np.float64(0.8046875), np.float64(0.8056640625), np.float64(0.833984375), np.float64(0.83203125), np.float64(0.8349609375), np.float64(0.828125), np.float64(0.814453125), np.float64(0.8173828125), np.float64(0.82654869556427)]","[np.float64(0.8017578125), np.float64(0.802734375), np.float64(0.80859375), np.float64(0.8037109375), np.float64(0.8095703125), np.float64(0.8115234375), np.float64(0.7734375), np.float64(0.826171875), np.float64(0.7037037014961243)]","{'Art': 0.8282387190684134, 'Costume': 0.8882882882882883, 'Cuisine': 0.9659520807061791, 'Cultural_Common_Sense': 0.5693251533742332, 'Dance_and_Music': 0.9491298527443106, 'Festivals': 0.8817073170731707, 'History': 0.7551020408163265, 'Language': 0.8285714285714286, 'Medicine': 0.8888888888888888, 'Nightlife': 0.07142857142857142, 'Personalities': 0.8449612403100775, 'Religion': 0.6255707762557078, 'Rituals_and_Ceremonies': 0.49038461538461536, 'Sports': 0.6435643564356436, 'Tourism': 0.8464912280701754, 'Transport': 0.7884615384615384}",,,,,,,
8,base,attribute,all,l2,8397.036437988281,4552.599151611328,2358.743095397949,10755.77953338623,6911.342247009277,4552.599151611328,6911.342247009277,1.7507780114556226e-08,0.0,0.9107831828487332,0.8438133874239351,"{'point_estimate': 0.33387983351893125, 'ci_lower': 0.3269516985118389, 'ci_upper': 0.3414100969880556, 'ci_level': 0.95, 'std_error': 0.003628107471424811, 'n_bootstrap': 1000}","{'point_estimate': 0.5700877328293243, 'ci_lower': 0.506269340051545, 'ci_upper': 0.6496783687402962, 'ci_level': 0.95, 'std_error': 0.037376972230657377, 'n_bootstrap': 1000}","{'point_estimate': 0.9107643795013428, 'ci_lower': 0.9074821529388428, 'ci_upper': 0.9140069887638091, 'ci_level': 0.95, 'std_error': 0.0016479190926904357, 'n_bootstrap': 1000}","{'point_estimate': 0.8373509579234653, 'ci_lower': 0.816843383676476, 'ci_upper': 0.8534071180555556, 'ci_level': 0.95, 'std_error': 0.00925033937312392, 'n_bootstrap': 1000}","[0.32483282685279846, 0.33195236325263977, 0.3570305407047272, 0.3421149253845215, 0.34346187114715576, 0.3111412525177002, 0.31265804171562195, 0.30378955602645874, 0.30593597888946533, 0.3354271352291107, 0.3211836814880371, 0.3251546025276184, 0.35671526193618774, 0.3479357957839966, 0.3009442090988159, 0.36164364218711853, 0.3431154489517212, 0.3700675964355469, 0.34426847100257874, 0.3194536864757538, 0.35839948058128357, 0.3303000032901764, 0.32878807187080383, 0.3432580828666687, 0.3274233117567754]","[0.5507251024246216, 0.5377819538116455, 0.5142817497253418, 0.5307411551475525, 0.5183413028717041, 0.5552060604095459, 0.6619337797164917, 0.42186304926872253, 0.8399154420882936]","[np.float64(0.9130859375), np.float64(0.9072265625), np.float64(0.9169921875), np.float64(0.90625), np.float64(0.904296875), np.float64(0.9248046875), np.float64(0.9150390625), np.float64(0.923828125), np.float64(0.923828125), np.float64(0.91015625), np.float64(0.9189453125), np.float64(0.90625), np.float64(0.9091796875), np.float64(0.9091796875), np.float64(0.9287109375), np.float64(0.9072265625), np.float64(0.9091796875), np.float64(0.89453125), np.float64(0.91015625), np.float64(0.90625), np.float64(0.9033203125), np.float64(0.912109375), np.float64(0.90234375), np.float64(0.896484375), np.float64(0.9097344875335693)]","[np.float64(0.83203125), np.float64(0.822265625), np.float64(0.8525390625), np.float64(0.8486328125), np.float64(0.8564453125), np.float64(0.85546875), np.float64(0.8251953125), np.float64(0.87109375), np.float64(0.7724867463111877)]","{'Art': 0.8820960698689956, 'Costume': 0.9171171171171171, 'Cuisine': 0.9735182849936949, 'Cultural_Common_Sense': 0.6024539877300613, 'Dance_and_Music': 0.9437751004016064, 'Festivals': 0.9060975609756098, 'History': 0.7936507936507936, 'Language': 0.8597402597402597, 'Medicine': 0.9722222222222222, 'Nightlife': 0.6428571428571429, 'Personalities': 0.9198966408268734, 'Religion': 0.863013698630137, 'Rituals_and_Ceremonies': 0.6038461538461538, 'Sports': 0.8316831683168316, 'Tourism': 0.8654970760233918, 'Transport': 0.8461538461538461}",,,,,,,
8,base_control,attribute,all,l0,62256.1513671875,20858.005859375,161864.29443359375,224120.44580078125,182722.30029296875,20858.005859375,182722.30029296875,2.1993059817759786e-08,1.0,0.16884769897776541,0.16322634530485622,"{'point_estimate': 2.476024788274174, 'ci_lower': 2.4701786518658158, 'ci_upper': 2.4824401790424786, 'ci_level': 0.95, 'std_error': 0.0032668602658606346, 'n_bootstrap': 1000}","{'point_estimate': 2.4843639752782143, 'ci_lower': 2.4717160110225542, 'ci_upper': 2.493499005503125, 'ci_level': 0.95, 'std_error': 0.005650334827989826, 'n_bootstrap': 1000}","{'point_estimate': 0.16908891022205352, 'ci_lower': 0.1648037109375, 'ci_upper': 0.17274844925105573, 'ci_level': 0.95, 'std_error': 0.0020033762770630768, 'n_bootstrap': 1000}","{'point_estimate': 0.1652158879571491, 'ci_lower': 0.15755208333333334, 'ci_upper': 0.17415434908535746, 'ci_level': 0.95, 'std_error': 0.004290764469313673, 'n_bootstrap': 1000}","[2.478067636489868, 2.472961187362671, 2.4651594161987305, 2.49542236328125, 2.5051536560058594, 2.4893391132354736, 2.4798080921173096, 2.4678914546966553, 2.4438467025756836, 2.4838061332702637, 2.4638473987579346, 2.4614369869232178, 2.471097946166992, 2.5002737045288086, 2.4603240489959717, 2.4654242992401123, 2.5025744438171387, 2.5106682777404785, 2.4681787490844727, 2.480954170227051, 2.459054470062256, 2.4738893508911133, 2.463310480117798, 2.476074695587158, 2.4620549294800886]","[2.4897501468658447, 2.488927125930786, 2.485125780105591, 2.500926971435547, 2.4952313899993896, 2.4981162548065186, 2.482743501663208, 2.4778647422790527, 2.4405898644179893]","[np.float64(0.1708984375), np.float64(0.1630859375), np.float64(0.1806640625), np.float64(0.16015625), np.float64(0.1591796875), np.float64(0.1669921875), np.float64(0.166015625), np.float64(0.1689453125), np.float64(0.1826171875), np.float64(0.1552734375), np.float64(0.18359375), np.float64(0.1806640625), np.float64(0.1767578125), np.float64(0.154296875), np.float64(0.1669921875), np.float64(0.1748046875), np.float64(0.1552734375), np.float64(0.1552734375), np.float64(0.1787109375), np.float64(0.1611328125), np.float64(0.1845703125), np.float64(0.1669921875), np.float64(0.1689453125), np.float64(0.1630859375), np.float64(0.1823008805513382)]","[np.float64(0.1787109375), np.float64(0.1650390625), np.float64(0.154296875), np.float64(0.1611328125), np.float64(0.1552734375), np.float64(0.1552734375), np.float64(0.1494140625), np.float64(0.1826171875), np.float64(0.18518517911434174)]",,,,,,,,
8,base_control,attribute,all,l1,62475.07177734375,21253.286865234375,2016.1584854125977,64491.23026275635,23269.445350646973,21253.286865234375,23269.445350646973,1.2406922067498272e-07,0.0,0.16908635296925342,0.14461281469991646,"{'point_estimate': 2.484794638490255, 'ci_lower': 2.4806614949217938, 'ci_upper': 2.4886566650867463, 'ci_level': 0.95, 'std_error': 0.002053216317265526, 'n_bootstrap': 1000}","{'point_estimate': 2.532868611258945, 'ci_lower': 2.5239909338467545, 'ci_upper': 2.539715416563882, 'ci_level': 0.95, 'std_error': 0.004072031561614611, 'n_bootstrap': 1000}","{'point_estimate': 0.16925981760025025, 'ci_lower': 0.16457134103775023, 'ci_upper': 0.17418169075250628, 'ci_level': 0.95, 'std_error': 0.0025397760324073577, 'n_bootstrap': 1000}","{'point_estimate': 0.145891891585456, 'ci_lower': 0.13981132606665295, 'ci_upper': 0.1534388929605484, 'ci_level': 0.95, 'std_error': 0.003564195363044544, 'n_bootstrap': 1000}","[2.4875905513763428, 2.4800939559936523, 2.4910809993743896, 2.484987497329712, 2.497105360031128, 2.4909701347351074, 2.4676990509033203, 2.479126453399658, 2.49674916267395, 2.4833900928497314, 2.4909141063690186, 2.4963362216949463, 2.47611927986145, 2.460574150085449, 2.476029872894287, 2.474363327026367, 2.4855356216430664, 2.4913437366485596, 2.4839651584625244, 2.4823148250579834, 2.494251012802124, 2.500741481781006, 2.4747345447540283, 2.4996206760406494, 2.4742286884679205]","[2.5293774604797363, 2.5339322090148926, 2.533050060272217, 2.5451457500457764, 2.5445265769958496, 2.5412979125976562, 2.5283374786376953, 2.5375988483428955, 2.5025512049437832]","[np.float64(0.1494140625), np.float64(0.1611328125), np.float64(0.1787109375), np.float64(0.177734375), np.float64(0.1767578125), np.float64(0.171875), np.float64(0.203125), np.float64(0.1552734375), np.float64(0.15234375), np.float64(0.1826171875), np.float64(0.158203125), np.float64(0.1630859375), np.float64(0.177734375), np.float64(0.1884765625), np.float64(0.1611328125), np.float64(0.1728515625), np.float64(0.158203125), np.float64(0.1552734375), np.float64(0.17578125), np.float64(0.181640625), np.float64(0.1552734375), np.float64(0.166015625), np.float64(0.1630859375), np.float64(0.1669921875), np.float64(0.1787610650062561)]","[np.float64(0.16796875), np.float64(0.1513671875), np.float64(0.14453125), np.float64(0.1396484375), np.float64(0.1376953125), np.float64(0.138671875), np.float64(0.1357421875), np.float64(0.138671875), np.float64(0.158730149269104)]",,,,,,,,
8,base_control,attribute,all,l2,55926.92578125,22958.996124267578,1618.8507080078125,57545.77648925781,24577.84683227539,22958.996124267578,24577.84683227539,1.3181309554965992e-07,0.0,0.2598544210651923,0.10607326094738098,"{'point_estimate': 2.2246969570733803, 'ci_lower': 2.217092904721741, 'ci_upper': 2.2328263079360524, 'ci_level': 0.95, 'std_error': 0.0039016319895500973, 'n_bootstrap': 1000}","{'point_estimate': 2.735208165007854, 'ci_lower': 2.721422327962922, 'ci_upper': 2.746264703406228, 'ci_level': 0.95, 'std_error': 0.006270704612044859, 'n_bootstrap': 1000}","{'point_estimate': 0.25973326921463014, 'ci_lower': 0.2546933978199959, 'ci_upper': 0.26485079205036166, 'ci_level': 0.95, 'std_error': 0.0025900195763240634, 'n_bootstrap': 1000}","{'point_estimate': 0.10796785354614258, 'ci_lower': 0.10091145833333333, 'ci_upper': 0.11546426084306505, 'ci_level': 0.95, 'std_error': 0.003703522675669493, 'n_bootstrap': 1000}","[2.2242531776428223, 2.1915981769561768, 2.239997386932373, 2.2004828453063965, 2.1959068775177, 2.216144323348999, 2.2501513957977295, 2.218273401260376, 2.2329165935516357, 2.2092106342315674, 2.2150654792785645, 2.216367721557617, 2.2371835708618164, 2.243454694747925, 2.2768054008483887, 2.234471082687378, 2.2088918685913086, 2.218031883239746, 2.248234510421753, 2.2048499584198, 2.2350292205810547, 2.2090516090393066, 2.210768461227417, 2.246479034423828, 2.2338046183628317]","[2.712479829788208, 2.743412971496582, 2.7310681343078613, 2.7410099506378174, 2.7511236667633057, 2.748053789138794, 2.750056505203247, 2.746635913848877, 2.6930327238859952]","[np.float64(0.27734375), np.float64(0.275390625), np.float64(0.2333984375), np.float64(0.27734375), np.float64(0.265625), np.float64(0.2587890625), np.float64(0.2392578125), np.float64(0.2802734375), np.float64(0.2646484375), np.float64(0.267578125), np.float64(0.2705078125), np.float64(0.2568359375), np.float64(0.2568359375), np.float64(0.2490234375), np.float64(0.23828125), np.float64(0.24609375), np.float64(0.279296875), np.float64(0.2666015625), np.float64(0.2470703125), np.float64(0.2626953125), np.float64(0.2626953125), np.float64(0.25), np.float64(0.255859375), np.float64(0.2587890625), np.float64(0.2530973553657532)]","[np.float64(0.1162109375), np.float64(0.103515625), np.float64(0.1123046875), np.float64(0.1201171875), np.float64(0.095703125), np.float64(0.0986328125), np.float64(0.09375), np.float64(0.1044921875), np.float64(0.1269841194152832)]",,,,,,,,
8,base,state,all,l0,64060.623291015625,23114.184326171875,543827.44140625,607888.0646972656,566941.6257324219,23114.184326171875,566941.6257324219,2.3968711608072606e-08,0.9761103987693787,,,"{'point_estimate': 2.54620403872127, 'ci_lower': 2.5064587167322108, 'ci_upper': 2.582131630327849, 'ci_level': 0.95, 'std_error': 0.01932845147566711, 'n_bootstrap': 1000}","{'point_estimate': 2.645530888993624, 'ci_lower': 2.1133531586290597, 'ci_upper': 3.164856272935867, 'ci_level': 0.95, 'std_error': 0.2815792524641414, 'n_bootstrap': 1000}","{'point_estimate': 0.6937556004524231, 'ci_lower': 0.6883184993863106, 'ci_upper': 0.6990364515185356, 'ci_level': 0.95, 'std_error': 0.0027263165564807737, 'n_bootstrap': 1000}","{'point_estimate': 0.6866445740063986, 'ci_lower': 0.632373046875, 'ci_upper': 0.7448124342494541, 'ci_level': 0.95, 'std_error': 0.029672457128652546, 'n_bootstrap': 1000}","[2.3207616806030273, 2.5188612937927246, 2.5603175163269043, 2.69622802734375, 2.676661968231201, 2.6699607372283936, 2.521570920944214, 2.4738235473632812, 2.4301676750183105, 2.624229669570923, 2.498833656311035, 2.6011035442352295, 2.556553840637207, 2.657116413116455, 2.5205814838409424, 2.5807137489318848, 2.684159517288208, 2.634413480758667, 2.5929970741271973, 2.5984742641448975, 2.428518295288086, 2.477461814880371, 2.4686388969421387, 2.4180715084075928, 2.444880392699115]","[3.3499908447265625, 3.419445276260376, 3.0583996772766113, 3.22156023979187, 3.372954845428467, 2.8024754524230957, 2.092360496520996, 0.9751919507980347, 1.5173992177166005]","[np.float64(0.71484375), np.float64(0.685546875), np.float64(0.693359375), np.float64(0.671875), np.float64(0.67578125), np.float64(0.669921875), np.float64(0.7001953125), np.float64(0.6943359375), np.float64(0.693359375), np.float64(0.689453125), np.float64(0.7001953125), np.float64(0.708984375), np.float64(0.70703125), np.float64(0.66015625), np.float64(0.6943359375), np.float64(0.703125), np.float64(0.69140625), np.float64(0.68359375), np.float64(0.7001953125), np.float64(0.6962890625), np.float64(0.71875), np.float64(0.701171875), np.float64(0.6953125), np.float64(0.6884765625), np.float64(0.7061946988105774)]","[np.float64(0.6044921875), np.float64(0.5986328125), np.float64(0.642578125), np.float64(0.6376953125), np.float64(0.62109375), np.float64(0.6767578125), np.float64(0.7236328125), np.float64(0.8759765625), np.float64(0.7989417910575867)]",,"{'Andaman_and_Nicobar': 0.07017543859649122, 'Andhra_Pradesh': 0.5531135531135531, 'Arunachal_Pradesh': 0.7685459940652819, 'Assam': 0.6727272727272727, 'Bihar': 0.0967741935483871, 'Chandigarh': 0.0, 'Chhattisgarh': 0.4722222222222222, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 0.36153846153846153, 'Delhi': 0.33497536945812806, 'Goa': 0.02702702702702703, 'Gujarat': 0.41830065359477125, 'Haryana': 0.7101449275362319, 'Himachal_Pradesh': 0.8341968911917098, 'Jammu_kashmir': 0.2926829268292683, 'Jharkhand': 0.8495821727019499, 'Karnataka': 0.7529761904761905, 'Kerala': 0.02197802197802198, 'Ladakh': 0.018867924528301886, 'Lakshadweep': 0.0, 'Madhya_Pradesh': 0.19387755102040816, 'Maharashtra': 0.25190839694656486, 'Manipur': 0.8812154696132597, 'Meghalaya': 0.47435897435897434, 'Mizoram': 0.5, 'Nagaland': 0.7966666666666666, 'Odisha': 0.8050541516245487, 'Puducherry': 0.5, 'Punjab': 0.7544642857142857, 'Rajasthan': 0.6146788990825688, 'Sikkim': 0.8950276243093923, 'Tamil_Nadu': 0.8546365914786967, 'Telangana': 0.9327956989247311, 'Tripura': 0.8851540616246498, 'Uttar_Pradesh': 0.5806451612903226, 'Uttarakhand': 0.8840579710144928, 'West_Bengal': 0.7774086378737541}",0.6935284992641502,0.6754563894523327,,,,
8,base,state,all,l1,22803.909210205078,9496.001556396484,34928.04260253906,57731.95181274414,44424.04415893555,9496.001556396484,44424.04415893555,4.532849651184279e-09,0.0,,,"{'point_estimate': 0.9068093587318353, 'ci_lower': 0.8960414352046705, 'ci_upper': 0.9182743118529826, 'ci_level': 0.95, 'std_error': 0.00572339495277596, 'n_bootstrap': 1000}","{'point_estimate': 1.1182429043774322, 'ci_lower': 0.9995964439808096, 'ci_upper': 1.2332955923345352, 'ci_level': 0.95, 'std_error': 0.06277708777758331, 'n_bootstrap': 1000}","{'point_estimate': 0.9416310143470764, 'ci_lower': 0.938789666891098, 'ci_upper': 0.944200009226799, 'ci_level': 0.95, 'std_error': 0.0013605608352665259, 'n_bootstrap': 1000}","{'point_estimate': 0.9056603842311435, 'ci_lower': 0.8911134926809205, 'ci_upper': 0.9193481397297647, 'ci_level': 0.95, 'std_error': 0.007439948474398901, 'n_bootstrap': 1000}","[0.8940219283103943, 0.9060898423194885, 0.9299450516700745, 0.8760448098182678, 0.916897714138031, 0.9230183362960815, 0.925036609172821, 0.8982957601547241, 0.8432294726371765, 0.9358150362968445, 0.8931096196174622, 0.9697687029838562, 0.8811953067779541, 0.8748272061347961, 0.9126394987106323, 0.9207077026367188, 0.8996407389640808, 0.9411478638648987, 0.8969660401344299, 0.9115360975265503, 0.9093510508537292, 0.8789768815040588, 0.959906280040741, 0.8779261708259583, 0.8941402469061117]","[1.3451062440872192, 1.098297357559204, 1.135169506072998, 1.350861668586731, 1.1627436876296997, 1.1949307918548584, 1.1229174137115479, 0.684428870677948, 0.9697305992166833]","[np.float64(0.9306640625), np.float64(0.94140625), np.float64(0.9423828125), np.float64(0.9521484375), np.float64(0.9345703125), np.float64(0.94140625), np.float64(0.943359375), np.float64(0.9365234375), np.float64(0.94921875), np.float64(0.9345703125), np.float64(0.951171875), np.float64(0.9267578125), np.float64(0.9453125), np.float64(0.9443359375), np.float64(0.94140625), np.float64(0.9443359375), np.float64(0.9443359375), np.float64(0.9345703125), np.float64(0.9482421875), np.float64(0.94140625), np.float64(0.947265625), np.float64(0.943359375), np.float64(0.9345703125), np.float64(0.951171875), np.float64(0.9362831711769104)]","[np.float64(0.8701171875), np.float64(0.904296875), np.float64(0.900390625), np.float64(0.880859375), np.float64(0.8984375), np.float64(0.9052734375), np.float64(0.9130859375), np.float64(0.947265625), np.float64(0.9312168955802917)]",,"{'Andaman_and_Nicobar': 0.8771929824561403, 'Andhra_Pradesh': 0.7728937728937729, 'Arunachal_Pradesh': 0.9109792284866469, 'Assam': 0.896969696969697, 'Bihar': 0.5887096774193549, 'Chandigarh': 0.8805970149253731, 'Chhattisgarh': 0.8611111111111112, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 0.9, 'Delhi': 0.9556650246305419, 'Goa': 0.8828828828828829, 'Gujarat': 0.7581699346405228, 'Haryana': 0.8695652173913043, 'Himachal_Pradesh': 0.9145077720207254, 'Jammu_kashmir': 0.8536585365853658, 'Jharkhand': 0.9442896935933147, 'Karnataka': 0.9345238095238095, 'Kerala': 0.6373626373626373, 'Ladakh': 0.9056603773584906, 'Lakshadweep': 0.7575757575757576, 'Madhya_Pradesh': 0.7244897959183674, 'Maharashtra': 0.8320610687022901, 'Manipur': 0.9419889502762431, 'Meghalaya': 0.8910256410256411, 'Mizoram': 0.88, 'Nagaland': 0.94, 'Odisha': 0.9169675090252708, 'Puducherry': 0.9078947368421053, 'Punjab': 0.9241071428571429, 'Rajasthan': 0.8211009174311926, 'Sikkim': 0.9613259668508287, 'Tamil_Nadu': 0.9548872180451128, 'Telangana': 0.9583333333333334, 'Tripura': 0.9523809523809523, 'Uttar_Pradesh': 0.8960573476702509, 'Uttarakhand': 0.9468599033816425, 'West_Bengal': 0.9302325581395349}",0.9417286504116781,0.903114186851211,,,,
