model,layer,cluster_id,size,suppression_count,enhancement_count,control_count,suppression_pct,enhancement_pct,control_pct,base_accuracy,instruct_accuracy,top_states,top_attributes
instruct,24,162,148,51,46,51,34.45945945945946,31.08108108108108,34.45945945945946,0.6013513513513513,0.6216216216216216,"{'Punjab': 23, 'Karnataka': 21, 'Nagaland': 14}","{'Dance_and_Music': 127, 'Rituals_and_Ceremonies': 11, 'Art': 5}"
instruct,24,163,83,51,22,10,61.44578313253012,26.506024096385545,12.048192771084338,0.5542168674698795,0.5180722891566265,"{'Karnataka': 30, 'Odisha': 16, 'Telangana': 14}","{'Dance_and_Music': 65, 'Cultural_Common_Sense': 7, 'Art': 6}"
instruct,24,164,124,60,42,22,48.38709677419355,33.87096774193548,17.741935483870968,0.7419354838709677,0.6451612903225806,"{'Karnataka': 29, 'Andhra_Pradesh': 28, 'Punjab': 11}","{'Dance_and_Music': 72, 'Rituals_and_Ceremonies': 21, 'Language': 15}"
instruct,24,165,580,218,234,128,37.58620689655172,40.3448275862069,22.06896551724138,0.5724137931034483,0.5655172413793104,"{'Punjab': 60, 'Uttarakhand': 54, 'Chhattisgarh': 44}","{'Dance_and_Music': 519, 'Rituals_and_Ceremonies': 24, 'Festivals': 8}"
instruct,24,166,87,26,33,28,29.88505747126437,37.93103448275862,32.18390804597701,0.5172413793103449,0.5287356321839081,"{'Punjab': 15, 'Uttarakhand': 12, 'Goa': 8}","{'Dance_and_Music': 83, 'Rituals_and_Ceremonies': 2, 'Cultural_Common_Sense': 2}"
instruct,24,167,50,18,21,11,36.0,42.0,22.0,0.68,0.56,"{'Punjab': 9, 'Andhra_Pradesh': 6, 'Chhattisgarh': 5}","{'Dance_and_Music': 39, 'Rituals_and_Ceremonies': 6, 'Language': 5}"
instruct,24,168,197,65,91,41,32.99492385786802,46.192893401015226,20.812182741116754,0.5380710659898477,0.4416243654822335,"{'Uttarakhand': 29, 'Chhattisgarh': 19, 'Jharkhand': 16}","{'Dance_and_Music': 186, 'Rituals_and_Ceremonies': 4, 'Festivals': 2}"
instruct,24,169,132,65,41,26,49.24242424242424,31.060606060606062,19.696969696969695,0.5681818181818182,0.49242424242424243,"{'Odisha': 15, 'Karnataka': 13, 'Arunachal_Pradesh': 13}","{'Dance_and_Music': 113, 'Cultural_Common_Sense': 5, 'Rituals_and_Ceremonies': 5}"
instruct,24,170,66,27,28,11,40.909090909090914,42.42424242424242,16.666666666666664,0.7575757575757576,0.7121212121212122,"{'Andhra_Pradesh': 16, 'Odisha': 7, 'Tamil_Nadu': 5}","{'Dance_and_Music': 34, 'Rituals_and_Ceremonies': 17, 'Cultural_Common_Sense': 5}"
instruct,24,171,69,34,25,10,49.275362318840585,36.231884057971016,14.492753623188406,0.5217391304347826,0.6231884057971014,"{'Rajasthan': 10, 'Manipur': 7, 'Karnataka': 6}","{'Dance_and_Music': 62, 'Language': 2, 'Rituals_and_Ceremonies': 2}"
