cluster_id,size,suppression_pct,enhancement_pct,control_pct,top_states,top_attributes,base_accuracy,instruct_accuracy
90,126,21.428571428571427,21.428571428571427,57.14285714285714,"{'Odisha': 75, 'Uttarakhand': 24, 'Madhya_Pradesh': 9}","{'Tourism': 60, 'History': 48, 'Cultural_Common_Sense': 15}",0.7857142857142857,0.7619047619047619
91,113,71.68141592920354,28.31858407079646,0.0,"{'Jharkhand': 112, 'Arunachal_Pradesh': 1}","{'Festivals': 56, 'Dance_and_Music': 27, 'Costume': 15}",0.5221238938053098,0.40707964601769914
92,87,6.896551724137931,37.93103448275862,55.172413793103445,"{'West_Bengal': 39, 'Himachal_Pradesh': 33, 'Telangana': 15}","{'Cultural_Common_Sense': 48, 'History': 33, 'Tourism': 6}",0.7241379310344828,0.7586206896551724
93,118,51.69491525423729,33.05084745762712,15.254237288135593,"{'Arunachal_Pradesh': 45, 'Jharkhand': 42, 'Tamil_Nadu': 24}","{'Tourism': 69, 'Dance_and_Music': 27, 'Festivals': 21}",0.5932203389830508,0.6610169491525424
94,120,65.0,35.0,0.0,{'Jharkhand': 120},"{'History': 105, 'Personalities': 15}",0.49166666666666664,0.4666666666666667
95,90,30.0,33.33333333333333,36.666666666666664,"{'Assam': 27, 'Manipur': 24, 'West_Bengal': 18}","{'Cuisine': 57, 'Festivals': 24, 'Personalities': 9}",0.5,0.5333333333333333
96,111,24.324324324324326,40.54054054054054,35.13513513513514,"{'Tamil_Nadu': 48, 'Tripura': 27, 'Andhra_Pradesh': 24}","{'Cuisine': 75, 'Cultural_Common_Sense': 30, 'Tourism': 3}",0.7027027027027027,0.6486486486486487
97,159,0.0,45.28301886792453,54.71698113207547,"{'Sikkim': 69, 'Tripura': 33, 'Telangana': 30}","{'Sports': 69, 'Religion': 33, 'Cultural_Common_Sense': 30}",0.5849056603773585,0.7169811320754716
98,54,11.11111111111111,27.77777777777778,61.111111111111114,"{'Punjab': 33, 'Meghalaya': 21}","{'Language': 33, 'Tourism': 21}",0.8333333333333334,0.8333333333333334
99,81,12.345679012345679,35.80246913580247,51.85185185185185,"{'Punjab': 33, 'Tripura': 30, 'Chhattisgarh': 18}","{'Language': 33, 'Religion': 28, 'Dance_and_Music': 18}",0.7777777777777778,0.7654320987654321
100,259,27.027027027027028,55.21235521235521,17.760617760617762,"{'Uttar_Pradesh': 75, 'Himachal_Pradesh': 63, 'Uttarakhand': 27}","{'Festivals': 102, 'Personalities': 37, 'History': 36}",0.7413127413127413,0.6872586872586872
101,210,92.85714285714286,2.857142857142857,4.285714285714286,"{'Karnataka': 165, 'Tamil_Nadu': 36, 'Kerala': 6}","{'Rituals_and_Ceremonies': 87, 'Cultural_Common_Sense': 72, 'Dance_and_Music': 33}",0.6523809523809524,0.36666666666666664
102,107,27.102803738317753,25.233644859813083,47.66355140186916,"{'Maharashtra': 45, 'Manipur': 42, 'Karnataka': 9}","{'Festivals': 51, 'Tourism': 42, 'Personalities': 9}",0.616822429906542,0.5887850467289719
103,150,28.000000000000004,34.0,38.0,"{'Mizoram': 48, 'Sikkim': 39, 'Puducherry': 36}","{'Art': 66, 'Dance_and_Music': 48, 'Medicine': 36}",0.6,0.58
104,64,10.9375,26.5625,62.5,"{'West_Bengal': 43, 'Tripura': 18, 'Gujarat': 2}","{'Festivals': 40, 'Cultural_Common_Sense': 18, 'Dance_and_Music': 4}",0.75,0.6875
105,149,20.13422818791946,74.49664429530202,5.369127516778524,"{'Goa': 66, 'Himachal_Pradesh': 48, 'Rajasthan': 26}","{'Cuisine': 59, 'Festivals': 54, 'Dance_and_Music': 21}",0.47651006711409394,0.6778523489932886
106,96,56.25,21.875,21.875,"{'Arunachal_Pradesh': 33, 'Tamil_Nadu': 33, 'Karnataka': 15}","{'Personalities': 33, 'Festivals': 18, 'Cultural_Common_Sense': 15}",0.78125,0.65625
107,91,50.54945054945055,6.593406593406594,42.857142857142854,"{'Rajasthan': 90, 'Karnataka': 1}","{'Dance_and_Music': 85, 'Rituals_and_Ceremonies': 3, 'Tourism': 3}",0.6373626373626373,0.6043956043956044
108,57,31.57894736842105,21.052631578947366,47.368421052631575,"{'Telangana': 27, 'Meghalaya': 15, 'Jharkhand': 12}","{'Tourism': 45, 'Art': 12}",0.6842105263157895,0.631578947368421
109,80,16.25,37.5,46.25,"{'Manipur': 42, 'Rajasthan': 34, 'Haryana': 3}","{'Tourism': 79, 'Cuisine': 1}",0.5875,0.6875
110,54,22.22222222222222,38.88888888888889,38.88888888888889,"{'Nagaland': 36, 'Ladakh': 9, 'Meghalaya': 9}","{'Dance_and_Music': 39, 'Festivals': 9, 'Language': 3}",0.6111111111111112,0.6111111111111112
111,109,62.38532110091744,37.61467889908257,0.0,"{'Gujarat': 97, 'Haryana': 6, 'Madhya_Pradesh': 3}","{'Dance_and_Music': 74, 'Festivals': 18, 'Tourism': 5}",0.7614678899082569,0.6238532110091743
112,147,26.53061224489796,4.081632653061225,69.38775510204081,"{'West_Bengal': 122, 'Rajasthan': 24, 'Gujarat': 1}","{'Festivals': 88, 'Rituals_and_Ceremonies': 29, 'Dance_and_Music': 24}",0.8435374149659864,0.7551020408163265
113,104,57.692307692307686,19.230769230769234,23.076923076923077,"{'Tamil_Nadu': 42, 'West_Bengal': 32, 'Mizoram': 30}","{'Rituals_and_Ceremonies': 56, 'Tourism': 30, 'Festivals': 18}",0.75,0.625
114,56,94.64285714285714,5.357142857142857,0.0,{'Kerala': 56},"{'Costume': 53, 'Tourism': 3}",0.7857142857142857,0.5714285714285714
115,129,72.86821705426357,13.953488372093023,13.178294573643413,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 81, 'Odisha': 17, 'Kerala': 15}","{'Tourism': 117, 'Cultural_Common_Sense': 9, 'History': 3}",0.6511627906976745,0.4186046511627907
116,68,64.70588235294117,35.294117647058826,0.0,{'Lakshadweep': 68},"{'Tourism': 56, 'Cultural_Common_Sense': 9, 'Rituals_and_Ceremonies': 3}",0.7352941176470589,0.6029411764705882
117,66,22.727272727272727,31.818181818181817,45.45454545454545,"{'Telangana': 42, 'West_Bengal': 15, 'Assam': 9}","{'History': 30, 'Cultural_Common_Sense': 21, 'Costume': 15}",0.6363636363636364,0.6363636363636364
118,184,22.282608695652172,24.456521739130434,53.2608695652174,"{'Telangana': 57, 'Odisha': 52, 'Mizoram': 30}","{'Tourism': 139, 'Dance_and_Music': 18, 'Cultural_Common_Sense': 18}",0.7717391304347826,0.8043478260869565
119,108,13.88888888888889,27.77777777777778,58.333333333333336,"{'Telangana': 59, 'Tripura': 33, 'Assam': 12}","{'Tourism': 71, 'History': 33, 'Rituals_and_Ceremonies': 3}",0.7962962962962963,0.6944444444444444
120,176,64.20454545454545,11.931818181818182,23.863636363636363,"{'Karnataka': 115, 'Tamil_Nadu': 27, 'Telangana': 18}","{'Dance_and_Music': 131, 'History': 18, 'Cultural_Common_Sense': 15}",0.7215909090909091,0.6079545454545454
121,60,30.0,5.0,65.0,"{'Manipur': 39, 'Telangana': 21}","{'History': 54, 'Tourism': 6}",0.7,0.6
122,66,22.727272727272727,13.636363636363635,63.63636363636363,{'Manipur': 66},"{'Cultural_Common_Sense': 33, 'Language': 33}",0.8636363636363636,0.9090909090909091
123,72,20.833333333333336,45.83333333333333,33.33333333333333,"{'Uttar_Pradesh': 33, 'Assam': 27, 'Jammu_kashmir': 12}","{'Cuisine': 60, 'Art': 12}",0.625,0.75
124,105,28.57142857142857,11.428571428571429,60.0,"{'Telangana': 75, 'Assam': 24, 'Kerala': 6}","{'History': 57, 'Cuisine': 24, 'Tourism': 24}",0.8857142857142857,0.7714285714285715
125,107,63.55140186915887,22.429906542056074,14.018691588785046,"{'Karnataka': 77, 'Telangana': 18, 'Haryana': 12}","{'Cultural_Common_Sense': 71, 'Festivals': 18, 'Cuisine': 12}",0.5607476635514018,0.5327102803738317
126,139,43.16546762589928,30.215827338129497,26.618705035971225,"{'Punjab': 42, 'Uttar_Pradesh': 33, 'Goa': 29}","{'Personalities': 78, 'Tourism': 41, 'Cuisine': 10}",0.5899280575539568,0.6330935251798561
127,77,20.77922077922078,79.22077922077922,0.0,"{'Andhra_Pradesh': 66, 'Kerala': 10, 'Rajasthan': 1}","{'Rituals_and_Ceremonies': 66, 'Art': 6, 'Dance_and_Music': 4}",0.7532467532467533,0.7662337662337663
128,189,41.269841269841265,41.269841269841265,17.46031746031746,"{'Delhi': 45, 'Tripura': 30, 'Nagaland': 27}","{'Cultural_Common_Sense': 48, 'History': 45, 'Personalities': 30}",0.4603174603174603,0.49206349206349204
129,78,15.384615384615385,7.6923076923076925,76.92307692307693,{'Telangana': 78},{'Tourism': 78},0.7564102564102564,0.5897435897435898
130,162,11.728395061728394,6.790123456790123,81.48148148148148,"{'Telangana': 156, 'Andhra_Pradesh': 6}","{'Tourism': 144, 'History': 18}",0.7160493827160493,0.7037037037037037
131,75,48.0,24.0,28.000000000000004,"{'Punjab': 36, 'Jharkhand': 18, 'Telangana': 12}","{'Costume': 36, 'Cultural_Common_Sense': 18, 'Personalities': 12}",0.84,0.56
132,86,19.767441860465116,20.930232558139537,59.30232558139535,"{'Telangana': 51, 'Manipur': 33, 'Goa': 2}","{'Tourism': 53, 'Costume': 33}",0.5465116279069767,0.5813953488372093
133,64,28.125,18.75,53.125,"{'Punjab': 39, 'Rajasthan': 25}","{'Costume': 39, 'History': 24, 'Cuisine': 1}",0.71875,0.625
134,214,29.906542056074763,26.635514018691588,43.45794392523364,"{'Punjab': 66, 'Tripura': 27, 'Odisha': 27}","{'Cultural_Common_Sense': 60, 'Festivals': 57, 'Costume': 51}",0.8364485981308412,0.8177570093457944
135,146,20.54794520547945,19.863013698630137,59.589041095890416,"{'Odisha': 56, 'Mizoram': 38, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 36}","{'Tourism': 86, 'Religion': 39, 'Cultural_Common_Sense': 12}",0.7397260273972602,0.7397260273972602
136,120,32.5,43.333333333333336,24.166666666666668,"{'Uttarakhand': 37, 'West_Bengal': 30, 'Assam': 24}","{'Cuisine': 69, 'Art': 24, 'Tourism': 24}",0.6666666666666666,0.6666666666666666
137,61,59.01639344262295,9.836065573770492,31.147540983606557,"{'Telangana': 18, 'Nagaland': 18, 'Madhya_Pradesh': 15}","{'Tourism': 60, 'Rituals_and_Ceremonies': 1}",0.8032786885245902,0.7540983606557377
138,201,41.29353233830846,22.885572139303484,35.82089552238806,"{'Sikkim': 84, 'Tripura': 51, 'Goa': 30}","{'Tourism': 120, 'History': 33, 'Dance_and_Music': 30}",0.7114427860696517,0.5671641791044776
139,72,8.333333333333332,25.0,66.66666666666666,"{'Mizoram': 57, 'Manipur': 13, 'Meghalaya': 2}","{'Festivals': 47, 'Religion': 12, 'Cultural_Common_Sense': 6}",0.5972222222222222,0.6805555555555556
140,154,19.480519480519483,27.27272727272727,53.246753246753244,"{'Telangana': 82, 'Manipur': 36, 'Himachal_Pradesh': 18}","{'History': 54, 'Personalities': 46, 'Dance_and_Music': 36}",0.525974025974026,0.512987012987013
141,63,19.047619047619047,4.761904761904762,76.19047619047619,"{'Rajasthan': 48, 'Telangana': 9, 'Assam': 6}","{'History': 30, 'Rituals_and_Ceremonies': 18, 'Personalities': 9}",0.7142857142857143,0.6666666666666666
142,90,16.666666666666664,83.33333333333334,0.0,{'Delhi': 90},"{'Personalities': 72, 'History': 12, 'Cultural_Common_Sense': 6}",0.43333333333333335,0.6
143,77,12.987012987012985,18.181818181818183,68.83116883116884,"{'Maharashtra': 29, 'Manipur': 18, 'Punjab': 15}","{'Festivals': 27, 'History': 27, 'Dance_and_Music': 18}",0.8701298701298701,0.8961038961038961
144,64,57.8125,42.1875,0.0,"{'Assam': 49, 'Andhra_Pradesh': 15}","{'Festivals': 19, 'Rituals_and_Ceremonies': 12, 'Costume': 9}",0.671875,0.703125
145,54,5.555555555555555,50.0,44.44444444444444,{'Uttarakhand': 54},{'Dance_and_Music': 54},0.6111111111111112,0.8333333333333334
146,51,5.88235294117647,94.11764705882352,0.0,{'Chhattisgarh': 51},{'Festivals': 51},0.058823529411764705,0.4117647058823529
147,70,44.285714285714285,30.0,25.71428571428571,"{'Nagaland': 30, 'Arunachal_Pradesh': 22, 'Tripura': 18}","{'Dance_and_Music': 52, 'Tourism': 18}",0.5285714285714286,0.38571428571428573
148,104,25.0,37.5,37.5,"{'Mizoram': 36, 'Uttar_Pradesh': 28, 'Gujarat': 15}","{'Dance_and_Music': 36, 'History': 24, 'Festivals': 15}",0.6923076923076923,0.6057692307692307
149,75,20.0,20.0,60.0,{'Odisha': 75},"{'Language': 30, 'Dance_and_Music': 18, 'Art': 15}",0.84,0.88
150,128,30.46875,42.1875,27.34375,"{'Uttarakhand': 92, 'Ladakh': 24, 'Maharashtra': 12}","{'Dance_and_Music': 87, 'Costume': 33, 'Language': 3}",0.6796875,0.5390625
151,171,22.807017543859647,15.789473684210526,61.40350877192983,"{'Telangana': 96, 'Maharashtra': 36, 'Andaman_and_Nicobar': 21}","{'Festivals': 98, 'Rituals_and_Ceremonies': 42, 'Art': 21}",0.6549707602339181,0.5847953216374269
152,96,31.25,15.625,53.125,"{'West_Bengal': 39, 'Tamil_Nadu': 24, 'Telangana': 21}","{'Festivals': 39, 'Rituals_and_Ceremonies': 24, 'Tourism': 21}",0.71875,0.6875
153,62,75.80645161290323,24.193548387096776,0.0,{'Karnataka': 62},"{'Dance_and_Music': 32, 'Cultural_Common_Sense': 18, 'Art': 12}",0.43548387096774194,0.46774193548387094
154,101,32.67326732673268,32.67326732673268,34.65346534653465,"{'Sikkim': 63, 'Tamil_Nadu': 35, 'Kerala': 3}","{'Cuisine': 92, 'History': 6, 'Cultural_Common_Sense': 3}",0.7623762376237624,0.8217821782178217
155,64,37.5,48.4375,14.0625,"{'Nagaland': 42, 'Arunachal_Pradesh': 15, 'Meghalaya': 3}",{'Cuisine': 64},0.46875,0.40625
156,119,35.294117647058826,9.243697478991598,55.46218487394958,"{'Uttar_Pradesh': 60, 'Manipur': 36, 'Telangana': 18}","{'Dance_and_Music': 69, 'Tourism': 27, 'Festivals': 20}",0.773109243697479,0.8487394957983193
157,225,46.666666666666664,41.333333333333336,12.0,"{'West_Bengal': 57, 'Lakshadweep': 48, 'Tripura': 29}","{'Cuisine': 71, 'Cultural_Common_Sense': 36, 'Rituals_and_Ceremonies': 30}",0.5777777777777777,0.49777777777777776
158,61,36.0655737704918,24.59016393442623,39.34426229508197,"{'Telangana': 21, 'Lakshadweep': 18, 'Odisha': 13}","{'Dance_and_Music': 27, 'History': 18, 'Cuisine': 13}",0.7213114754098361,0.6229508196721312
159,92,48.91304347826087,16.304347826086957,34.78260869565217,"{'Sikkim': 71, 'Karnataka': 21}","{'Tourism': 66, 'Dance_and_Music': 21, 'Religion': 3}",0.6413043478260869,0.8043478260869565
160,98,39.795918367346935,55.10204081632652,5.1020408163265305,"{'Madhya_Pradesh': 39, 'Himachal_Pradesh': 24, 'Jharkhand': 21}","{'Tourism': 39, 'Festivals': 27, 'Art': 17}",0.32653061224489793,0.5408163265306123
161,111,84.68468468468468,15.315315315315313,0.0,"{'Karnataka': 96, 'Goa': 15}","{'Cuisine': 84, 'Dance_and_Music': 15, 'History': 12}",0.5855855855855856,0.3783783783783784
162,54,33.33333333333333,66.66666666666666,0.0,"{'Andaman_and_Nicobar': 44, 'Assam': 10}","{'Art': 39, 'Cuisine': 9, 'Cultural_Common_Sense': 5}",0.5,0.42592592592592593
163,113,57.52212389380531,23.893805309734514,18.58407079646018,"{'Assam': 54, 'Telangana': 15, 'Arunachal_Pradesh': 15}","{'Art': 93, 'History': 17, 'Cultural_Common_Sense': 3}",0.8141592920353983,0.7168141592920354
164,111,29.72972972972973,15.315315315315313,54.95495495495496,"{'Tamil_Nadu': 42, 'Odisha': 34, 'Delhi': 12}","{'Medicine': 39, 'Tourism': 30, 'History': 21}",0.6846846846846847,0.6576576576576577
165,51,54.90196078431373,41.17647058823529,3.9215686274509802,"{'Assam': 21, 'Chhattisgarh': 15, 'Delhi': 9}","{'Art': 21, 'Festivals': 15, 'History': 9}",0.5686274509803921,0.45098039215686275
166,169,12.42603550295858,43.19526627218935,44.37869822485207,"{'Telangana': 69, 'Jharkhand': 36, 'Manipur': 21}","{'History': 48, 'Transport': 36, 'Art': 27}",0.6331360946745562,0.7988165680473372
167,96,25.0,25.0,50.0,"{'West_Bengal': 42, 'Tamil_Nadu': 33, 'Bihar': 9}","{'Art': 75, 'Rituals_and_Ceremonies': 6, 'Costume': 6}",0.4895833333333333,0.5729166666666666
168,77,58.44155844155844,41.55844155844156,0.0,"{'Chhattisgarh': 75, 'Madhya_Pradesh': 1, 'Rajasthan': 1}","{'Art': 36, 'Festivals': 21, 'Rituals_and_Ceremonies': 15}",0.5454545454545454,0.45454545454545453
169,102,23.52941176470588,48.03921568627451,28.431372549019606,"{'Uttar_Pradesh': 45, 'Tripura': 42, 'Bihar': 12}","{'Personalities': 74, 'History': 28}",0.6470588235294118,0.7450980392156863
170,187,24.598930481283425,46.524064171122994,28.87700534759358,"{'Nagaland': 186, 'Ladakh': 1}","{'Costume': 105, 'Art': 55, 'Nightlife': 18}",0.7058823529411765,0.8074866310160428
171,77,63.63636363636363,19.480519480519483,16.883116883116884,"{'Arunachal_Pradesh': 33, 'Tamil_Nadu': 24, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 9}","{'Language': 34, 'Costume': 25, 'Tourism': 9}",0.6623376623376623,0.42857142857142855
172,50,24.0,40.0,36.0,"{'Odisha': 45, 'Meghalaya': 3, 'Chhattisgarh': 2}","{'Cuisine': 48, 'Language': 2}",0.36,0.64
173,78,15.384615384615385,50.0,34.61538461538461,"{'Punjab': 54, 'Bihar': 15, 'Delhi': 9}","{'Cultural_Common_Sense': 42, 'History': 21, 'Tourism': 15}",0.7307692307692307,0.6923076923076923
174,124,41.12903225806452,41.12903225806452,17.741935483870968,"{'Tripura': 33, 'Delhi': 27, 'Himachal_Pradesh': 18}","{'Cuisine': 42, 'Tourism': 34, 'Festivals': 27}",0.43548387096774194,0.5080645161290323
175,77,45.45454545454545,19.480519480519483,35.064935064935064,"{'Tamil_Nadu': 42, 'Puducherry': 35}","{'Tourism': 27, 'History': 20, 'Cultural_Common_Sense': 15}",0.8441558441558441,0.7662337662337663
176,54,33.33333333333333,66.66666666666666,0.0,{'Haryana': 54},"{'Language': 45, 'Cultural_Common_Sense': 9}",0.5555555555555556,0.2222222222222222
177,70,31.428571428571427,21.428571428571427,47.14285714285714,"{'Telangana': 54, 'Delhi': 9, 'Himachal_Pradesh': 3}","{'Art': 49, 'History': 21}",0.7857142857142857,0.6
178,113,72.56637168141593,10.619469026548673,16.8141592920354,"{'Bihar': 33, 'Rajasthan': 25, 'Jharkhand': 15}","{'Art': 107, 'Cultural_Common_Sense': 3, 'Language': 3}",0.8141592920353983,0.48672566371681414
179,69,47.82608695652174,17.391304347826086,34.78260869565217,"{'Sikkim': 39, 'Arunachal_Pradesh': 27, 'Himachal_Pradesh': 3}","{'Art': 51, 'Cultural_Common_Sense': 18}",0.6086956521739131,0.5217391304347826
180,105,51.42857142857142,37.142857142857146,11.428571428571429,"{'Assam': 30, 'Uttar_Pradesh': 27, 'Madhya_Pradesh': 18}","{'Art': 81, 'History': 18, 'Costume': 6}",0.5142857142857142,0.6285714285714286
181,123,66.66666666666666,27.64227642276423,5.691056910569105,"{'Arunachal_Pradesh': 57, 'Andhra_Pradesh': 37, 'Bihar': 15}","{'Art': 94, 'Tourism': 24, 'Cultural_Common_Sense': 4}",0.6341463414634146,0.5772357723577236
182,105,77.14285714285715,22.857142857142858,0.0,{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 105},"{'Tourism': 99, 'Sports': 6}",0.34285714285714286,0.37142857142857144
183,59,20.33898305084746,74.57627118644068,5.084745762711865,"{'Andhra_Pradesh': 38, 'Himachal_Pradesh': 15, 'Gujarat': 3}","{'Rituals_and_Ceremonies': 35, 'History': 18, 'Language': 3}",0.5084745762711864,0.559322033898305
184,269,43.866171003717476,33.82899628252788,22.304832713754646,"{'Sikkim': 72, 'Arunachal_Pradesh': 56, 'Bihar': 42}","{'Tourism': 87, 'History': 36, 'Dance_and_Music': 34}",0.6245353159851301,0.6468401486988847
185,51,11.76470588235294,41.17647058823529,47.05882352941176,"{'Rajasthan': 30, 'Gujarat': 21}","{'History': 24, 'Festivals': 21, 'Rituals_and_Ceremonies': 3}",0.7058823529411765,0.8823529411764706
186,83,7.228915662650602,36.144578313253014,56.62650602409639,"{'Odisha': 44, 'Himachal_Pradesh': 30, 'Tamil_Nadu': 9}","{'Language': 41, 'Festivals': 30, 'History': 9}",0.8554216867469879,0.8554216867469879
187,67,8.955223880597014,1.4925373134328357,89.55223880597015,{'Mizoram': 67},"{'Art': 42, 'Costume': 24, 'History': 1}",0.9402985074626866,0.9104477611940298
188,202,37.12871287128713,27.722772277227726,35.148514851485146,"{'Nagaland': 65, 'Meghalaya': 48, 'Sikkim': 24}","{'Art': 199, 'Cultural_Common_Sense': 3}",0.7524752475247525,0.7029702970297029
189,64,70.3125,29.6875,0.0,"{'Chandigarh': 39, 'Jammu_kashmir': 18, 'Delhi': 6}","{'Tourism': 48, 'Festivals': 12, 'Rituals_and_Ceremonies': 3}",0.71875,0.8125
190,60,48.333333333333336,16.666666666666664,35.0,"{'Meghalaya': 21, 'Sikkim': 21, 'Jammu_kashmir': 12}","{'Art': 59, 'Cultural_Common_Sense': 1}",0.7,0.36666666666666664
191,58,1.7241379310344827,27.586206896551722,70.6896551724138,{'Nagaland': 58},"{'Religion': 51, 'History': 3, 'Language': 3}",0.8275862068965517,0.9137931034482759
192,64,51.5625,48.4375,0.0,"{'Jammu_kashmir': 37, 'Ladakh': 21, 'Himachal_Pradesh': 6}","{'Costume': 42, 'Art': 19, 'Cultural_Common_Sense': 3}",0.734375,0.484375
193,329,3.64741641337386,81.45896656534954,14.893617021276595,"{'Tripura': 326, 'Karnataka': 3}","{'Cultural_Common_Sense': 174, 'History': 130, 'Language': 24}",0.5653495440729484,0.662613981762918
194,59,10.16949152542373,49.152542372881356,40.67796610169492,"{'Uttarakhand': 41, 'Punjab': 18}","{'Dance_and_Music': 57, 'Language': 2}",0.5932203389830508,0.6440677966101694
195,115,19.130434782608695,80.8695652173913,0.0,{'Haryana': 115},"{'Language': 93, 'Rituals_and_Ceremonies': 22}",0.7739130434782608,0.8956521739130435
196,101,79.20792079207921,17.82178217821782,2.9702970297029703,"{'Haryana': 93, 'Andaman_and_Nicobar': 3, 'Rajasthan': 3}","{'Rituals_and_Ceremonies': 76, 'Cultural_Common_Sense': 18, 'Art': 3}",0.6138613861386139,0.5544554455445545
197,67,16.417910447761194,1.4925373134328357,82.08955223880598,"{'Telangana': 64, 'Andhra_Pradesh': 3}","{'Cuisine': 64, 'Rituals_and_Ceremonies': 2, 'Festivals': 1}",0.9850746268656716,0.8208955223880597
198,50,24.0,76.0,0.0,{'Andhra_Pradesh': 50},{'Cuisine': 50},0.94,0.76
199,66,77.27272727272727,22.727272727272727,0.0,{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 66},"{'Cultural_Common_Sense': 21, 'Tourism': 21, 'Dance_and_Music': 9}",0.45454545454545453,0.45454545454545453
200,104,76.92307692307693,23.076923076923077,0.0,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 70, 'Goa': 34}","{'Tourism': 73, 'History': 25, 'Cultural_Common_Sense': 6}",0.7403846153846154,0.5192307692307693
201,63,80.95238095238095,19.047619047619047,0.0,"{'Arunachal_Pradesh': 24, 'Himachal_Pradesh': 18, 'Rajasthan': 15}",{'Costume': 63},0.6666666666666666,0.47619047619047616
202,119,65.54621848739495,15.966386554621847,18.487394957983195,"{'Madhya_Pradesh': 87, 'Uttar_Pradesh': 22, 'Andhra_Pradesh': 6}","{'History': 43, 'Cultural_Common_Sense': 30, 'Tourism': 25}",0.680672268907563,0.5798319327731093
203,157,51.59235668789809,44.5859872611465,3.821656050955414,"{'Jharkhand': 118, 'Uttarakhand': 37, 'Gujarat': 2}","{'Cuisine': 155, 'Rituals_and_Ceremonies': 2}",0.5987261146496815,0.5923566878980892
204,92,38.04347826086957,22.82608695652174,39.130434782608695,"{'Puducherry': 77, 'Karnataka': 12, 'Goa': 3}","{'Religion': 77, 'Tourism': 9, 'Rituals_and_Ceremonies': 3}",0.5434782608695652,0.42391304347826086
205,137,4.37956204379562,81.02189781021897,14.5985401459854,"{'Punjab': 129, 'Gujarat': 3, 'Chhattisgarh': 3}","{'Dance_and_Music': 90, 'Rituals_and_Ceremonies': 42, 'Language': 3}",0.38686131386861317,0.6496350364963503
206,50,0.0,84.0,16.0,{'Nagaland': 50},"{'Cuisine': 47, 'Religion': 3}",0.36,0.5
207,62,41.935483870967744,9.67741935483871,48.38709677419355,{'Telangana': 62},"{'History': 36, 'Religion': 26}",0.7096774193548387,0.6129032258064516
208,95,33.68421052631579,50.526315789473685,15.789473684210526,"{'Nagaland': 94, 'Assam': 1}","{'Festivals': 69, 'Rituals_and_Ceremonies': 15, 'Tourism': 10}",0.6526315789473685,0.6210526315789474
209,68,13.23529411764706,35.294117647058826,51.470588235294116,"{'Rajasthan': 65, 'Madhya_Pradesh': 3}","{'Cuisine': 63, 'Rituals_and_Ceremonies': 5}",0.9117647058823529,0.6911764705882353
210,67,68.65671641791045,0.0,31.343283582089555,{'Nagaland': 67},"{'Dance_and_Music': 61, 'Cultural_Common_Sense': 3, 'Art': 3}",0.9552238805970149,0.8208955223880597
211,95,37.89473684210527,44.21052631578947,17.894736842105264,{'Nagaland': 95},"{'Cultural_Common_Sense': 39, 'History': 20, 'Rituals_and_Ceremonies': 17}",0.6421052631578947,0.7789473684210526
212,270,8.88888888888889,55.925925925925924,35.18518518518518,"{'Meghalaya': 171, 'Himachal_Pradesh': 40, 'Punjab': 21}","{'Dance_and_Music': 122, 'Rituals_and_Ceremonies': 71, 'Festivals': 59}",0.674074074074074,0.7296296296296296
213,152,39.473684210526315,6.578947368421052,53.94736842105263,"{'Tamil_Nadu': 78, 'Karnataka': 57, 'Telangana': 10}","{'Language': 146, 'Rituals_and_Ceremonies': 3, 'Cultural_Common_Sense': 3}",0.8947368421052632,0.8355263157894737
214,86,80.23255813953489,16.27906976744186,3.488372093023256,"{'Gujarat': 48, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 30, 'Andhra_Pradesh': 5}","{'Language': 83, 'Rituals_and_Ceremonies': 3}",0.627906976744186,0.5581395348837209
215,93,9.67741935483871,19.35483870967742,70.96774193548387,"{'Odisha': 67, 'Karnataka': 12, 'Lakshadweep': 3}","{'Cultural_Common_Sense': 43, 'Rituals_and_Ceremonies': 30, 'Festivals': 15}",0.9139784946236559,0.9139784946236559
216,58,27.586206896551722,55.172413793103445,17.24137931034483,"{'Uttarakhand': 56, 'Jammu_kashmir': 1, 'Odisha': 1}","{'Cuisine': 56, 'Tourism': 2}",0.7068965517241379,0.3793103448275862
217,66,43.93939393939394,42.42424242424242,13.636363636363635,"{'Karnataka': 43, 'Andhra_Pradesh': 14, 'Tamil_Nadu': 9}","{'Cultural_Common_Sense': 20, 'History': 17, 'Language': 13}",0.8181818181818182,0.8181818181818182
218,103,37.86407766990291,23.300970873786408,38.83495145631068,"{'Assam': 39, 'Odisha': 26, 'Puducherry': 21}","{'Religion': 45, 'History': 22, 'Cultural_Common_Sense': 16}",0.970873786407767,0.7961165048543689
219,100,13.0,47.0,40.0,"{'Rajasthan': 39, 'Haryana': 26, 'Odisha': 18}","{'Cuisine': 98, 'Language': 2}",0.71,0.77
