model,layer,cluster_id,size,suppression_count,enhancement_count,control_count,suppression_pct,enhancement_pct,control_pct,base_accuracy,instruct_accuracy,top_states,top_attributes
base,28,47,408,133,121,154,32.59803921568628,29.65686274509804,37.745098039215684,0.6838235294117647,0.6102941176470589,"{'Telangana': 81, 'Sikkim': 44, 'Manipur': 41}","{'Tourism': 391, 'Rituals_and_Ceremonies': 9, 'Cultural_Common_Sense': 7}"
base,28,48,116,66,47,3,56.896551724137936,40.51724137931034,2.586206896551724,0.7068965517241379,0.6896551724137931,"{'Andaman_and_Nicobar': 21, 'Andhra_Pradesh': 21, 'Gujarat': 16}","{'Art': 79, 'Costume': 35, 'Rituals_and_Ceremonies': 1}"
base,28,49,118,47,14,57,39.83050847457627,11.864406779661017,48.30508474576271,0.8305084745762712,0.6101694915254238,"{'West_Bengal': 33, 'Tamil_Nadu': 21, 'Puducherry': 14}","{'Art': 114, 'History': 2, 'Dance_and_Music': 1}"
base,28,50,97,39,24,34,40.20618556701031,24.742268041237114,35.051546391752574,0.6082474226804123,0.5670103092783505,"{'Sikkim': 49, 'Manipur': 23, 'Nagaland': 12}","{'Tourism': 91, 'History': 6}"
base,28,51,112,5,11,96,4.464285714285714,9.821428571428571,85.71428571428571,0.6517857142857143,0.6964285714285714,"{'Nagaland': 38, 'Manipur': 35, 'Mizoram': 26}","{'Religion': 63, 'Language': 32, 'History': 14}"
base,28,52,365,98,210,57,26.84931506849315,57.534246575342465,15.616438356164384,0.6712328767123288,0.6383561643835617,"{'Jharkhand': 146, 'Tripura': 74, 'Haryana': 28}","{'Transport': 152, 'Cultural_Common_Sense': 145, 'History': 29}"
base,28,53,216,132,73,11,61.111111111111114,33.7962962962963,5.092592592592593,0.5555555555555556,0.5185185185185185,"{'Jharkhand': 167, 'Delhi': 15, 'Bihar': 8}","{'History': 176, 'Cultural_Common_Sense': 21, 'Personalities': 19}"
base,28,54,673,180,322,171,26.74591381872214,47.84546805349183,25.40861812778603,0.6835066864784547,0.6835066864784547,"{'Tripura': 167, 'Meghalaya': 56, 'Maharashtra': 52}","{'History': 522, 'Cultural_Common_Sense': 76, 'Personalities': 53}"
base,28,55,120,50,34,36,41.66666666666667,28.333333333333332,30.0,0.6916666666666667,0.625,"{'Telangana': 26, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 22, 'Nagaland': 19}","{'Tourism': 70, 'Cultural_Common_Sense': 38, 'History': 8}"
base,28,56,146,48,54,44,32.87671232876712,36.986301369863014,30.136986301369863,0.6986301369863014,0.7123287671232876,"{'Delhi': 42, 'Telangana': 34, 'Bihar': 15}","{'Tourism': 84, 'Art': 24, 'History': 20}"
base,28,57,77,35,11,31,45.45454545454545,14.285714285714285,40.25974025974026,0.8701298701298701,0.7012987012987013,"{'Rajasthan': 34, 'Assam': 18, 'Puducherry': 12}","{'Art': 74, 'Tourism': 2, 'Dance_and_Music': 1}"
base,28,58,1811,797,566,448,44.00883489784649,31.25345113197129,24.73771397018222,0.7040309221424628,0.6797349530646052,"{'Andhra_Pradesh': 192, 'Tamil_Nadu': 148, 'Nagaland': 127}","{'Costume': 1260, 'Art': 455, 'Cultural_Common_Sense': 45}"
