model,layer,cluster_id,size,suppression_count,enhancement_count,control_count,suppression_pct,enhancement_pct,control_pct,base_accuracy,instruct_accuracy,top_states,top_attributes
instruct,28,19,102,54,39,9,52.94117647058824,38.23529411764706,8.823529411764707,0.7647058823529411,0.7647058823529411,"{'Assam': 62, 'Sikkim': 33, 'Kerala': 5}","{'Cuisine': 50, 'Tourism': 43, 'History': 6}"
instruct,28,20,70,6,14,50,8.571428571428571,20.0,71.42857142857143,0.6714285714285714,0.8142857142857143,"{'Telangana': 67, 'Gujarat': 2, 'Nagaland': 1}","{'Cultural_Common_Sense': 65, 'History': 3, 'Costume': 2}"
instruct,28,21,83,20,19,44,24.096385542168676,22.89156626506024,53.01204819277109,0.6867469879518072,0.7349397590361446,"{'Manipur': 42, 'Telangana': 35, 'Rajasthan': 3}","{'Cultural_Common_Sense': 68, 'Tourism': 9, 'Rituals_and_Ceremonies': 3}"
instruct,28,22,134,51,61,22,38.059701492537314,45.52238805970149,16.417910447761194,0.7761194029850746,0.8134328358208955,"{'Ladakh': 33, 'Himachal_Pradesh': 32, 'Arunachal_Pradesh': 31}","{'Cultural_Common_Sense': 49, 'Tourism': 39, 'History': 27}"
instruct,28,23,77,42,34,1,54.54545454545454,44.15584415584416,1.2987012987012987,0.5974025974025974,0.6363636363636364,"{'Andaman_and_Nicobar': 21, 'Ladakh': 18, 'Himachal_Pradesh': 15}","{'Cultural_Common_Sense': 26, 'Personalities': 18, 'History': 15}"
instruct,28,24,471,125,135,211,26.53927813163482,28.662420382165603,44.79830148619958,0.70276008492569,0.6263269639065817,"{'Telangana': 108, 'Maharashtra': 63, 'Punjab': 51}","{'Personalities': 344, 'History': 70, 'Cultural_Common_Sense': 45}"
instruct,28,25,52,39,6,7,75.0,11.538461538461538,13.461538461538462,0.6538461538461539,0.40384615384615385,"{'West_Bengal': 24, 'Tamil_Nadu': 22, 'Kerala': 4}","{'Rituals_and_Ceremonies': 43, 'Costume': 6, 'Dance_and_Music': 1}"
instruct,28,26,99,27,36,36,27.27272727272727,36.36363636363637,36.36363636363637,0.7171717171717171,0.7676767676767676,"{'Telangana': 26, 'Delhi': 19, 'Manipur': 14}","{'Tourism': 70, 'Cultural_Common_Sense': 15, 'History': 8}"
instruct,28,27,136,48,50,38,35.294117647058826,36.76470588235294,27.941176470588236,0.7279411764705882,0.6691176470588235,"{'Delhi': 30, 'Telangana': 26, 'Nagaland': 19}","{'Tourism': 63, 'Cultural_Common_Sense': 34, 'Art': 25}"
instruct,28,28,51,10,17,24,19.607843137254903,33.33333333333333,47.05882352941176,0.7450980392156863,0.7450980392156863,"{'Uttar_Pradesh': 33, 'Assam': 18}",{'Cuisine': 51}
instruct,28,29,92,24,32,36,26.08695652173913,34.78260869565217,39.130434782608695,0.5543478260869565,0.5869565217391305,"{'Manipur': 36, 'Karnataka': 17, 'Tripura': 11}","{'Language': 58, 'History': 31, 'Cultural_Common_Sense': 3}"
instruct,28,30,1044,304,478,262,29.118773946360154,45.785440613026815,25.095785440613028,0.6216475095785441,0.6312260536398467,"{'Uttarakhand': 126, 'Tamil_Nadu': 96, 'Jharkhand': 94}","{'Cuisine': 997, 'Cultural_Common_Sense': 14, 'Rituals_and_Ceremonies': 12}"
instruct,28,31,74,34,32,8,45.94594594594595,43.24324324324324,10.81081081081081,0.5,0.4594594594594595,"{'Nagaland': 29, 'Goa': 14, 'Arunachal_Pradesh': 12}","{'Cuisine': 72, 'Festivals': 1, 'Rituals_and_Ceremonies': 1}"
instruct,28,32,212,94,65,53,44.339622641509436,30.660377358490564,25.0,0.4811320754716981,0.6037735849056604,"{'West_Bengal': 87, 'Manipur': 35, 'Himachal_Pradesh': 26}","{'Rituals_and_Ceremonies': 122, 'Festivals': 45, 'Cuisine': 18}"
instruct,28,33,111,75,36,0,67.56756756756756,32.432432432432435,0.0,0.6846846846846847,0.43243243243243246,"{'Jharkhand': 73, 'Arunachal_Pradesh': 20, 'Andaman_and_Nicobar': 12}","{'Cuisine': 77, 'Cultural_Common_Sense': 30, 'Medicine': 4}"
instruct,28,34,1795,506,858,431,28.189415041782727,47.799442896935936,24.011142061281337,0.6133704735376044,0.6267409470752089,"{'Uttarakhand': 250, 'Himachal_Pradesh': 145, 'Tamil_Nadu': 116}","{'Cuisine': 1690, 'Cultural_Common_Sense': 29, 'Rituals_and_Ceremonies': 25}"
instruct,28,35,76,20,0,56,26.31578947368421,0.0,73.68421052631578,0.8157894736842105,0.6710526315789473,"{'Rajasthan': 68, 'Assam': 6, 'Haryana': 2}","{'History': 54, 'Rituals_and_Ceremonies': 16, 'Cuisine': 6}"
instruct,28,36,99,74,21,4,74.74747474747475,21.21212121212121,4.040404040404041,0.6262626262626263,0.6060606060606061,"{'Haryana': 83, 'Himachal_Pradesh': 3, 'West_Bengal': 3}","{'Rituals_and_Ceremonies': 68, 'Cultural_Common_Sense': 23, 'Language': 6}"
instruct,28,37,53,37,13,3,69.81132075471697,24.528301886792452,5.660377358490567,0.5660377358490566,0.6415094339622641,"{'Haryana': 28, 'West_Bengal': 7, 'Himachal_Pradesh': 5}","{'Rituals_and_Ceremonies': 45, 'Language': 4, 'Cultural_Common_Sense': 3}"
instruct,28,38,73,45,28,0,61.64383561643836,38.35616438356164,0.0,0.7123287671232876,0.5205479452054794,"{'Andaman_and_Nicobar': 22, 'Jharkhand': 15, 'Jammu_kashmir': 12}","{'Art': 41, 'Costume': 19, 'Language': 10}"
instruct,28,39,168,15,135,18,8.928571428571429,80.35714285714286,10.714285714285714,0.6547619047619048,0.6964285714285714,"{'Jharkhand': 140, 'Sikkim': 25, 'Lakshadweep': 3}","{'Transport': 140, 'Cultural_Common_Sense': 25, 'Tourism': 3}"
instruct,28,40,143,36,59,48,25.174825174825177,41.25874125874126,33.56643356643357,0.6853146853146853,0.6293706293706294,"{'Tripura': 65, 'Mizoram': 31, 'Jharkhand': 17}","{'Cultural_Common_Sense': 125, 'History': 12, 'Rituals_and_Ceremonies': 3}"
instruct,28,41,78,38,38,2,48.717948717948715,48.717948717948715,2.564102564102564,0.717948717948718,0.5897435897435898,"{'Himachal_Pradesh': 54, 'Uttarakhand': 9, 'Kerala': 6}","{'Cultural_Common_Sense': 36, 'Transport': 25, 'History': 9}"
instruct,28,42,166,63,20,83,37.95180722891566,12.048192771084338,50.0,0.6867469879518072,0.6385542168674698,"{'Manipur': 87, 'Nagaland': 27, 'Andaman_and_Nicobar': 12}","{'History': 113, 'Tourism': 41, 'Personalities': 11}"
instruct,28,43,83,23,39,21,27.710843373493976,46.98795180722892,25.301204819277107,0.8192771084337349,0.8433734939759037,"{'Himachal_Pradesh': 28, 'Chandigarh': 14, 'Meghalaya': 11}","{'Cultural_Common_Sense': 63, 'History': 19, 'Language': 1}"
instruct,28,44,115,45,29,41,39.130434782608695,25.217391304347824,35.65217391304348,0.5826086956521739,0.5217391304347826,"{'Meghalaya': 29, 'Telangana': 23, 'Mizoram': 19}",{'Tourism': 115}
instruct,28,45,111,13,89,9,11.711711711711711,80.18018018018019,8.108108108108109,0.7477477477477478,0.7117117117117117,"{'Himachal_Pradesh': 54, 'Chhattisgarh': 24, 'Madhya_Pradesh': 19}","{'Festivals': 91, 'History': 12, 'Cultural_Common_Sense': 3}"
instruct,28,46,298,111,86,101,37.24832214765101,28.859060402684566,33.89261744966443,0.6610738255033557,0.5973154362416108,"{'Telangana': 82, 'Mizoram': 42, 'Sikkim': 42}","{'Tourism': 297, 'Rituals_and_Ceremonies': 1}"
instruct,28,47,125,117,6,2,93.60000000000001,4.8,1.6,0.632,0.376,"{'Karnataka': 118, 'Kerala': 4, 'Himachal_Pradesh': 1}","{'Rituals_and_Ceremonies': 60, 'Cultural_Common_Sense': 48, 'Dance_and_Music': 14}"
instruct,28,48,69,46,15,8,66.66666666666666,21.73913043478261,11.594202898550725,0.782608695652174,0.5797101449275363,"{'Haryana': 30, 'Uttarakhand': 18, 'Delhi': 15}","{'History': 60, 'Personalities': 8, 'Tourism': 1}"
instruct,28,49,60,54,6,0,90.0,10.0,0.0,0.7666666666666667,0.6833333333333333,"{'Chandigarh': 51, 'Delhi': 9}","{'History': 43, 'Tourism': 14, 'Art': 3}"
instruct,28,50,108,14,27,67,12.962962962962962,25.0,62.03703703703704,0.7592592592592593,0.6851851851851852,"{'Manipur': 78, 'Odisha': 14, 'West_Bengal': 9}","{'Tourism': 99, 'Cultural_Common_Sense': 6, 'Rituals_and_Ceremonies': 3}"
instruct,28,51,188,67,36,85,35.638297872340424,19.148936170212767,45.21276595744681,0.7127659574468085,0.6542553191489362,"{'Telangana': 51, 'Rajasthan': 27, 'Sikkim': 22}","{'Art': 158, 'Personalities': 21, 'Cultural_Common_Sense': 5}"
instruct,28,52,75,13,9,53,17.333333333333336,12.0,70.66666666666667,0.6533333333333333,0.6266666666666667,"{'Telangana': 21, 'Puducherry': 20, 'Nagaland': 18}","{'Religion': 50, 'History': 22, 'Tourism': 1}"
instruct,28,53,50,19,18,13,38.0,36.0,26.0,0.44,0.52,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 19, 'Telangana': 10, 'Chandigarh': 9}","{'Tourism': 49, 'Rituals_and_Ceremonies': 1}"
instruct,28,54,314,121,93,100,38.53503184713376,29.617834394904456,31.84713375796178,0.6592356687898089,0.5764331210191083,"{'Telangana': 78, 'Sikkim': 39, 'Tripura': 38}","{'Tourism': 307, 'Rituals_and_Ceremonies': 3, 'Cultural_Common_Sense': 2}"
instruct,28,55,120,25,22,73,20.833333333333336,18.333333333333332,60.83333333333333,0.5916666666666667,0.6416666666666667,"{'Telangana': 85, 'Tripura': 16, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 8}",{'Tourism': 120}
instruct,28,56,75,21,24,30,28.000000000000004,32.0,40.0,0.56,0.56,"{'Manipur': 38, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 16, 'Telangana': 6}","{'Tourism': 74, 'Cultural_Common_Sense': 1}"
instruct,28,57,70,61,9,0,87.14285714285714,12.857142857142856,0.0,0.6142857142857143,0.5714285714285714,{'Ladakh': 70},{'Personalities': 70}
instruct,28,58,62,23,18,21,37.096774193548384,29.03225806451613,33.87096774193548,0.7096774193548387,0.7258064516129032,"{'Sikkim': 39, 'Arunachal_Pradesh': 15, 'Himachal_Pradesh': 7}","{'Tourism': 35, 'Religion': 14, 'History': 5}"
instruct,28,59,156,57,49,50,36.53846153846153,31.41025641025641,32.05128205128205,0.6987179487179487,0.6858974358974359,"{'Sikkim': 87, 'Arunachal_Pradesh': 36, 'Himachal_Pradesh': 16}","{'Tourism': 78, 'Religion': 28, 'History': 14}"
instruct,28,60,99,38,13,48,38.38383838383838,13.131313131313133,48.484848484848484,0.7373737373737373,0.5959595959595959,"{'Telangana': 26, 'Rajasthan': 25, 'Jharkhand': 13}","{'Art': 95, 'Cultural_Common_Sense': 2, 'Language': 2}"
instruct,28,61,90,40,14,36,44.44444444444444,15.555555555555555,40.0,0.6,0.4888888888888889,"{'West_Bengal': 16, 'Tamil_Nadu': 10, 'Rajasthan': 8}","{'Art': 78, 'History': 5, 'Cultural_Common_Sense': 4}"
instruct,28,62,74,25,12,37,33.78378378378378,16.216216216216218,50.0,0.7702702702702703,0.7567567567567568,"{'Telangana': 37, 'Chandigarh': 11, 'Sikkim': 11}","{'Tourism': 49, 'Cultural_Common_Sense': 15, 'History': 9}"
instruct,28,63,74,37,15,22,50.0,20.27027027027027,29.72972972972973,0.6891891891891891,0.5540540540540541,"{'Sikkim': 50, 'Meghalaya': 9, 'Nagaland': 6}","{'Tourism': 73, 'History': 1}"
instruct,28,64,68,56,10,2,82.35294117647058,14.705882352941178,2.941176470588235,0.4852941176470588,0.3382352941176471,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 59, 'Puducherry': 3, 'Kerala': 3}","{'Tourism': 64, 'Cultural_Common_Sense': 3, 'Sports': 1}"
instruct,28,65,226,43,52,131,19.02654867256637,23.008849557522122,57.9646017699115,0.6460176991150443,0.6592920353982301,"{'Telangana': 142, 'Tripura': 33, 'Odisha': 10}","{'Tourism': 178, 'History': 23, 'Cultural_Common_Sense': 15}"
instruct,28,66,118,39,41,38,33.05084745762712,34.74576271186441,32.20338983050847,0.5423728813559322,0.7033898305084746,"{'Chandigarh': 40, 'Telangana': 32, 'Manipur': 18}","{'Tourism': 91, 'Personalities': 17, 'Cultural_Common_Sense': 10}"
instruct,28,67,211,140,61,10,66.35071090047393,28.90995260663507,4.739336492890995,0.5876777251184834,0.4549763033175355,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 111, 'Lakshadweep': 60, 'Andaman_and_Nicobar': 14}","{'Tourism': 206, 'Cultural_Common_Sense': 3, 'Sports': 2}"
instruct,28,68,92,36,13,43,39.130434782608695,14.130434782608695,46.73913043478261,0.8152173913043478,0.6086956521739131,"{'West_Bengal': 31, 'Puducherry': 13, 'Rajasthan': 12}","{'Art': 89, 'History': 2, 'Dance_and_Music': 1}"
instruct,28,69,79,40,11,28,50.63291139240506,13.924050632911392,35.44303797468354,0.8860759493670886,0.6835443037974683,"{'Rajasthan': 33, 'Assam': 20, 'Puducherry': 13}","{'Art': 76, 'Tourism': 2, 'Dance_and_Music': 1}"
instruct,28,70,306,119,87,100,38.88888888888889,28.431372549019606,32.6797385620915,0.6666666666666666,0.5947712418300654,"{'Telangana': 77, 'Sikkim': 57, 'Mizoram': 39}","{'Tourism': 304, 'Cultural_Common_Sense': 1, 'Rituals_and_Ceremonies': 1}"
instruct,28,71,270,100,102,68,37.03703703703704,37.77777777777778,25.185185185185183,0.5481481481481482,0.5555555555555556,"{'Sikkim': 58, 'Mizoram': 35, 'Jharkhand': 29}","{'Tourism': 267, 'Cultural_Common_Sense': 2, 'History': 1}"
instruct,28,72,587,303,174,110,51.618398637137986,29.642248722316864,18.739352640545146,0.6814310051107325,0.6337308347529813,"{'Andhra_Pradesh': 58, 'Tamil_Nadu': 55, 'Nagaland': 43}","{'Costume': 541, 'Art': 22, 'Cultural_Common_Sense': 13}"
instruct,28,73,245,143,86,16,58.36734693877551,35.10204081632653,6.530612244897959,0.5795918367346938,0.5224489795918368,"{'Jharkhand': 168, 'Andaman_and_Nicobar': 17, 'Delhi': 17}","{'History': 197, 'Cultural_Common_Sense': 21, 'Personalities': 18}"
instruct,28,74,158,69,65,24,43.67088607594937,41.139240506329116,15.18987341772152,0.5379746835443038,0.5886075949367089,"{'Arunachal_Pradesh': 27, 'Uttarakhand': 27, 'Tamil_Nadu': 26}","{'Costume': 154, 'Art': 2, 'Rituals_and_Ceremonies': 1}"
instruct,28,75,74,48,18,8,64.86486486486487,24.324324324324326,10.81081081081081,0.7432432432432432,0.6756756756756757,"{'Andhra_Pradesh': 21, 'Madhya_Pradesh': 16, 'Manipur': 14}","{'Art': 61, 'Costume': 13}"
instruct,28,76,129,38,38,53,29.457364341085274,29.457364341085274,41.08527131782946,0.5891472868217055,0.6666666666666666,"{'Sikkim': 23, 'Manipur': 18, 'Nagaland': 17}","{'Art': 118, 'Cultural_Common_Sense': 5, 'History': 3}"
instruct,28,77,105,32,36,37,30.476190476190478,34.285714285714285,35.23809523809524,0.6285714285714286,0.7047619047619048,"{'Jharkhand': 21, 'Tamil_Nadu': 20, 'Mizoram': 17}","{'Tourism': 103, 'History': 2}"
instruct,28,78,152,76,40,36,50.0,26.31578947368421,23.684210526315788,0.6776315789473685,0.6052631578947368,"{'Assam': 46, 'Uttar_Pradesh': 25, 'Rajasthan': 17}","{'Art': 132, 'History': 14, 'Cultural_Common_Sense': 4}"
instruct,28,79,101,43,23,35,42.57425742574257,22.772277227722775,34.65346534653465,0.6336633663366337,0.6534653465346535,"{'Telangana': 41, 'Andhra_Pradesh': 26, 'Rajasthan': 17}","{'Art': 58, 'Sports': 18, 'Costume': 17}"
instruct,28,80,54,24,9,21,44.44444444444444,16.666666666666664,38.88888888888889,0.6851851851851852,0.5185185185185185,"{'Sikkim': 39, 'Arunachal_Pradesh': 10, 'Ladakh': 3}",{'Art': 54}
instruct,28,81,50,11,4,35,22.0,8.0,70.0,0.8,0.6,"{'Telangana': 45, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 4, 'Tripura': 1}","{'Tourism': 22, 'History': 19, 'Cultural_Common_Sense': 5}"
instruct,28,82,406,116,131,159,28.57142857142857,32.26600985221675,39.16256157635468,0.5812807881773399,0.6206896551724138,"{'Telangana': 103, 'Sikkim': 61, 'Mizoram': 32}","{'Tourism': 399, 'Personalities': 3, 'History': 2}"
instruct,28,83,168,52,65,51,30.952380952380953,38.69047619047619,30.357142857142854,0.7142857142857143,0.7380952380952381,"{'Jammu_kashmir': 26, 'Andhra_Pradesh': 23, 'Telangana': 17}","{'Art': 106, 'Costume': 50, 'Cultural_Common_Sense': 4}"
instruct,28,84,1324,602,391,331,45.468277945619334,29.531722054380666,25.0,0.7167673716012085,0.6782477341389728,"{'Andhra_Pradesh': 148, 'Tamil_Nadu': 112, 'Nagaland': 108}","{'Costume': 967, 'Art': 283, 'Cultural_Common_Sense': 40}"
instruct,28,85,132,72,36,24,54.54545454545454,27.27272727272727,18.181818181818183,0.7348484848484849,0.696969696969697,"{'Andhra_Pradesh': 49, 'Telangana': 21, 'Uttar_Pradesh': 15}","{'Art': 83, 'Sports': 33, 'Cultural_Common_Sense': 9}"
instruct,28,86,80,34,24,22,42.5,30.0,27.500000000000004,0.7125,0.5125,"{'Sikkim': 22, 'Jammu_kashmir': 16, 'Meghalaya': 11}","{'Art': 72, 'Cultural_Common_Sense': 4, 'History': 1}"
instruct,28,87,193,58,62,73,30.05181347150259,32.12435233160622,37.82383419689119,0.7150259067357513,0.6580310880829016,"{'Andaman_and_Nicobar': 41, 'Nagaland': 33, 'Meghalaya': 22}","{'Art': 174, 'Cultural_Common_Sense': 11, 'Tourism': 3}"
instruct,28,88,71,23,39,9,32.3943661971831,54.929577464788736,12.676056338028168,0.6056338028169014,0.6338028169014085,"{'Tripura': 32, 'Andaman_and_Nicobar': 28, 'Lakshadweep': 7}","{'Cultural_Common_Sense': 61, 'History': 9, 'Rituals_and_Ceremonies': 1}"
instruct,28,89,51,11,14,26,21.568627450980394,27.450980392156865,50.98039215686274,0.9803921568627451,0.8431372549019608,"{'Uttarakhand': 48, 'Uttar_Pradesh': 2, 'Tripura': 1}","{'Tourism': 21, 'History': 15, 'Cultural_Common_Sense': 12}"
instruct,28,90,119,36,37,46,30.252100840336134,31.092436974789916,38.655462184873954,0.6302521008403361,0.6218487394957983,"{'Punjab': 21, 'Nagaland': 15, 'Uttarakhand': 13}","{'Dance_and_Music': 110, 'Cultural_Common_Sense': 5, 'Rituals_and_Ceremonies': 3}"
instruct,28,91,100,6,87,7,6.0,87.0,7.000000000000001,0.51,0.69,"{'Meghalaya': 44, 'Tripura': 21, 'Sikkim': 14}",{'History': 100}
instruct,28,92,343,103,123,117,30.029154518950435,35.8600583090379,34.11078717201166,0.7230320699708455,0.6822157434402333,"{'Tripura': 53, 'Maharashtra': 41, 'Himachal_Pradesh': 33}","{'History': 318, 'Personalities': 14, 'Rituals_and_Ceremonies': 4}"
instruct,28,93,61,25,9,27,40.98360655737705,14.754098360655737,44.26229508196721,0.6065573770491803,0.6229508196721312,"{'Maharashtra': 18, 'Odisha': 14, 'Karnataka': 12}","{'Festivals': 40, 'Rituals_and_Ceremonies': 14, 'Costume': 7}"
instruct,28,94,56,9,6,41,16.071428571428573,10.714285714285714,73.21428571428571,0.9285714285714286,0.9107142857142857,"{'Tamil_Nadu': 25, 'Punjab': 22, 'Jharkhand': 4}","{'Language': 54, 'Rituals_and_Ceremonies': 2}"
instruct,28,95,81,1,57,23,1.2345679012345678,70.37037037037037,28.39506172839506,0.8148148148148148,0.9506172839506173,"{'Haryana': 45, 'Punjab': 31, 'Rajasthan': 1}","{'Language': 78, 'Cultural_Common_Sense': 1, 'History': 1}"
instruct,28,96,347,145,120,82,41.78674351585015,34.5821325648415,23.631123919308358,0.7319884726224783,0.7002881844380403,"{'Arunachal_Pradesh': 79, 'Uttarakhand': 42, 'Sikkim': 29}","{'Language': 335, 'Cultural_Common_Sense': 5, 'History': 4}"
instruct,28,97,85,56,18,11,65.88235294117646,21.176470588235293,12.941176470588237,0.8,0.5882352941176471,"{'Haryana': 21, 'Manipur': 16, 'Karnataka': 15}","{'Rituals_and_Ceremonies': 22, 'Cultural_Common_Sense': 21, 'Religion': 17}"
instruct,28,98,56,25,14,17,44.642857142857146,25.0,30.357142857142854,0.8214285714285714,0.75,"{'Tamil_Nadu': 31, 'Assam': 12, 'Chhattisgarh': 5}","{'Personalities': 34, 'Religion': 10, 'Tourism': 5}"
instruct,28,99,154,80,47,27,51.94805194805194,30.519480519480517,17.532467532467532,0.6233766233766234,0.6168831168831169,"{'Karnataka': 94, 'Uttar_Pradesh': 30, 'Telangana': 10}","{'History': 44, 'Cultural_Common_Sense': 24, 'Religion': 22}"
instruct,28,100,675,299,251,125,44.2962962962963,37.18518518518519,18.51851851851852,0.7125925925925926,0.6874074074074074,"{'Arunachal_Pradesh': 166, 'Uttarakhand': 84, 'Sikkim': 59}","{'Language': 634, 'Cultural_Common_Sense': 14, 'History': 13}"
instruct,28,101,72,22,24,26,30.555555555555557,33.33333333333333,36.11111111111111,0.8194444444444444,0.7638888888888888,"{'Uttarakhand': 53, 'Madhya_Pradesh': 9, 'Himachal_Pradesh': 5}","{'Tourism': 45, 'History': 15, 'Cultural_Common_Sense': 6}"
instruct,28,102,67,0,9,58,0.0,13.432835820895523,86.56716417910447,0.7611940298507462,0.835820895522388,"{'Nagaland': 37, 'Mizoram': 25, 'Manipur': 2}","{'Religion': 59, 'History': 3, 'Tourism': 2}"
instruct,28,103,140,62,18,60,44.285714285714285,12.857142857142856,42.857142857142854,0.6928571428571428,0.5357142857142857,"{'Telangana': 35, 'Tamil_Nadu': 28, 'Maharashtra': 25}","{'Festivals': 69, 'Rituals_and_Ceremonies': 46, 'Art': 14}"
instruct,28,104,62,18,15,29,29.03225806451613,24.193548387096776,46.774193548387096,0.8387096774193549,0.7741935483870968,"{'Odisha': 18, 'Tamil_Nadu': 14, 'West_Bengal': 10}","{'Dance_and_Music': 36, 'Language': 11, 'Art': 5}"
instruct,28,105,91,60,17,14,65.93406593406593,18.681318681318682,15.384615384615385,0.7362637362637363,0.5824175824175825,"{'Karnataka': 38, 'Tamil_Nadu': 11, 'Kerala': 8}","{'Dance_and_Music': 73, 'Cultural_Common_Sense': 11, 'Personalities': 3}"
instruct,28,106,101,35,45,21,34.65346534653465,44.554455445544555,20.792079207920793,0.7821782178217822,0.7722772277227723,"{'Uttarakhand': 53, 'Arunachal_Pradesh': 16, 'Haryana': 10}","{'Language': 40, 'Personalities': 33, 'Cultural_Common_Sense': 16}"
