cluster_id,size,suppression_pct,enhancement_pct,control_pct,top_states,top_attributes,base_accuracy,instruct_accuracy
19,70,25.71428571428571,20.0,54.285714285714285,"{'Punjab': 39, 'Telangana': 31}","{'Personalities': 39, 'Dance_and_Music': 29, 'Rituals_and_Ceremonies': 2}",0.6142857142857143,0.6571428571428571
20,87,10.344827586206897,55.172413793103445,34.48275862068966,"{'Telangana': 54, 'Jharkhand': 24, 'Delhi': 9}","{'Personalities': 54, 'Sports': 33}",0.4482758620689655,0.5862068965517241
21,135,26.666666666666668,8.88888888888889,64.44444444444444,"{'Telangana': 81, 'Punjab': 21, 'Ladakh': 18}","{'History': 63, 'Tourism': 21, 'Art': 21}",0.8222222222222222,0.8666666666666667
22,86,23.25581395348837,20.930232558139537,55.81395348837209,"{'Manipur': 42, 'Odisha': 26, 'Telangana': 18}","{'Art': 42, 'Cuisine': 26, 'Tourism': 18}",0.6744186046511628,0.6744186046511628
23,134,28.35820895522388,62.68656716417911,8.955223880597014,"{'Nagaland': 116, 'Arunachal_Pradesh': 18}","{'Festivals': 68, 'Cultural_Common_Sense': 27, 'Costume': 27}",0.6940298507462687,0.7164179104477612
24,78,26.923076923076923,26.923076923076923,46.15384615384615,"{'West_Bengal': 36, 'Goa': 21, 'Telangana': 18}","{'Art': 36, 'Tourism': 21, 'Cuisine': 21}",0.7307692307692307,0.6923076923076923
25,234,55.12820512820513,16.666666666666664,28.205128205128204,"{'Uttar_Pradesh': 48, 'West_Bengal': 33, 'Maharashtra': 24}","{'Dance_and_Music': 66, 'Personalities': 45, 'Rituals_and_Ceremonies': 33}",0.6666666666666666,0.5897435897435898
26,94,71.27659574468085,28.723404255319153,0.0,{'Karnataka': 94},"{'History': 30, 'Cultural_Common_Sense': 24, 'Rituals_and_Ceremonies': 19}",0.5531914893617021,0.5212765957446809
27,53,5.660377358490567,20.754716981132077,73.58490566037736,"{'Manipur': 33, 'Uttar_Pradesh': 18, 'Andaman_and_Nicobar': 2}",{'Festivals': 53},0.49056603773584906,0.660377358490566
28,132,34.090909090909086,18.181818181818183,47.72727272727273,"{'Sikkim': 39, 'West_Bengal': 27, 'Rajasthan': 21}","{'Art': 39, 'Cuisine': 27, 'Tourism': 24}",0.7045454545454546,0.5681818181818182
29,51,17.647058823529413,82.35294117647058,0.0,"{'Jharkhand': 33, 'Tripura': 18}","{'Transport': 33, 'Tourism': 18}",0.7058823529411765,0.5294117647058824
30,51,29.411764705882355,0.0,70.58823529411765,{'Telangana': 51},{'Art': 51},0.8823529411764706,0.7058823529411765
31,64,57.8125,42.1875,0.0,"{'Delhi': 34, 'Chandigarh': 30}","{'History': 36, 'Rituals_and_Ceremonies': 27, 'Festivals': 1}",0.8125,0.84375
32,60,5.0,55.00000000000001,40.0,"{'Uttar_Pradesh': 33, 'Himachal_Pradesh': 27}","{'Cuisine': 33, 'Festivals': 27}",0.75,0.75
33,66,22.727272727272727,54.54545454545454,22.727272727272727,"{'Puducherry': 36, 'Chhattisgarh': 15, 'West_Bengal': 15}","{'Medicine': 36, 'Dance_and_Music': 15, 'Costume': 15}",0.5454545454545454,0.45454545454545453
34,127,14.960629921259844,35.43307086614173,49.60629921259843,"{'Punjab': 66, 'Telangana': 33, 'Tripura': 18}","{'Tourism': 39, 'Costume': 34, 'Language': 33}",0.6614173228346457,0.7559055118110236
35,57,63.1578947368421,21.052631578947366,15.789473684210526,"{'West_Bengal': 30, 'Assam': 27}","{'Rituals_and_Ceremonies': 30, 'Cuisine': 27}",0.5263157894736842,0.47368421052631576
36,82,37.80487804878049,14.634146341463413,47.5609756097561,"{'Maharashtra': 27, 'Telangana': 26, 'Delhi': 24}","{'Festivals': 30, 'Language': 24, 'Tourism': 23}",0.8170731707317073,0.6951219512195121
37,63,14.285714285714285,57.14285714285714,28.57142857142857,"{'Puducherry': 33, 'Gujarat': 30}","{'Dance_and_Music': 33, 'Rituals_and_Ceremonies': 30}",0.5238095238095238,0.7619047619047619
38,102,38.23529411764706,20.588235294117645,41.17647058823529,"{'Sikkim': 57, 'Uttar_Pradesh': 33, 'Karnataka': 12}","{'Tourism': 57, 'Cuisine': 33, 'Language': 12}",0.7352941176470589,0.6764705882352942
39,80,82.5,17.5,0.0,{'Jharkhand': 80},"{'History': 72, 'Cultural_Common_Sense': 6, 'Personalities': 2}",0.45,0.2625
40,65,55.38461538461539,44.61538461538462,0.0,"{'Himachal_Pradesh': 36, 'Goa': 29}","{'Rituals_and_Ceremonies': 36, 'Tourism': 29}",0.6,0.676923076923077
41,79,69.62025316455697,30.37974683544304,0.0,"{'Karnataka': 58, 'Puducherry': 21}","{'Cultural_Common_Sense': 34, 'History': 27, 'Festivals': 18}",0.4177215189873418,0.5316455696202531
42,96,87.5,12.5,0.0,{'Karnataka': 96},"{'Cuisine': 84, 'History': 12}",0.5729166666666666,0.375
43,69,50.72463768115942,10.144927536231885,39.130434782608695,"{'Manipur': 39, 'Chandigarh': 15, 'Tamil_Nadu': 15}","{'Art': 36, 'Tourism': 15, 'Cuisine': 15}",0.7101449275362319,0.4492753623188406
44,104,23.076923076923077,28.846153846153843,48.07692307692308,"{'Maharashtra': 38, 'Ladakh': 33, 'West_Bengal': 33}","{'Personalities': 53, 'Art': 33, 'Tourism': 18}",0.6538461538461539,0.6826923076923077
45,75,28.000000000000004,48.0,24.0,"{'Manipur': 48, 'Sikkim': 27}","{'Personalities': 48, 'Cultural_Common_Sense': 27}",0.72,0.56
46,121,64.46280991735537,35.53719008264463,0.0,{'Jharkhand': 121},"{'History': 105, 'Personalities': 16}",0.49586776859504134,0.47107438016528924
47,79,37.9746835443038,49.36708860759494,12.658227848101266,"{'Uttar_Pradesh': 45, 'Jharkhand': 21, 'Bihar': 12}","{'Personalities': 36, 'History': 22, 'Cultural_Common_Sense': 21}",0.5443037974683544,0.7341772151898734
48,78,19.230769230769234,53.84615384615385,26.923076923076923,"{'Telangana': 39, 'Goa': 21, 'Andhra_Pradesh': 18}","{'Festivals': 39, 'History': 24, 'Personalities': 15}",0.23076923076923078,0.5769230769230769
49,51,23.52941176470588,76.47058823529412,0.0,"{'Jharkhand': 36, 'Sikkim': 15}","{'Transport': 36, 'History': 15}",0.7647058823529411,0.7647058823529411
50,138,26.08695652173913,41.30434782608695,32.608695652173914,"{'Jharkhand': 36, 'Tamil_Nadu': 30, 'Nagaland': 30}","{'Transport': 36, 'Dance_and_Music': 30, 'Art': 30}",0.6304347826086957,0.5652173913043478
51,135,26.666666666666668,27.40740740740741,45.925925925925924,"{'Punjab': 57, 'Uttar_Pradesh': 33, 'Rajasthan': 29}","{'Personalities': 78, 'Dance_and_Music': 21, 'History': 18}",0.6222222222222222,0.7407407407407407
52,84,67.85714285714286,21.428571428571427,10.714285714285714,"{'Tamil_Nadu': 36, 'Goa': 27, 'Jharkhand': 21}","{'Cultural_Common_Sense': 36, 'Dance_and_Music': 27, 'History': 21}",0.6071428571428571,0.5
